Tool Name,Problem Name,Hessian dim,Hessian NNZ,# of Eq Constraints,Eq Constraint NNZ,# of Ineq Const,Ineq Constraint NNZ,# of Threads,eps_abs,Outer GMRES Iter,Inner GMRES Iter,GMRES Tol,Diagonal Pert,Status,# of Iterations,Time (s),Active-set Size,Constraint Satisfaction Inf,Residual Lagrangian inf,Primal Obj,Dual Obj,Obj Value,Non-negativity Inf,Complementarity Inf,Problem Type,
NASOQ-Fixed,multiple_contacts,812,2654,0,0,90,499,6,0.001,3,3,1e-15,1e-09,1,39,0.0366077,35,0.00081476,5.67324e-14,-131.988,1.53932e-14,-131.988,0,1.15503e-14,
NASOQ-Fixed,contact_starting,812,2654,0,0,47,265,6,0.001,3,3,1e-15,1e-09,1,7,0.0168643,7,0.000611622,2.84217e-14,-95.0238,-4.6361e-15,-95.0238,0,8.40213e-15,
NASOQ-Fixed,recontactqps,812,2654,0,0,80,437,6,0.001,3,3,1e-15,1e-09,1,26,0.024258,24,0.000992578,6.23945e-14,-159.833,3.27876e-15,-159.833,0,2.99691e-15,
NASOQ-Fixed,no_contact,812,2654,0,0,33,195,6,0.001,3,3,1e-15,1e-09,1,1,0.00564997,1,2.77556e-17,3.19744e-14,-148.967,8.29946e-17,-148.967,0,8.29946e-17,
NASOQ-Fixed,lion2_s,8356,86831,11,11,16690,16690,6,0.001,1,1,1e-15,1e-09,1,416,9.3827,206,3.63798e-12,5.21541e-08,274.153,3.03925e-17,274.153,2.11758e-22,2.84277e-17,
NASOQ-Fixed,lion1_s,8356,86831,11,11,16690,16690,6,0.001,1,1,1e-15,1e-09,2,444,11.0818,240,0.000841211,0.00487311,39.6709,2.21571e-15,39.6709,1.69407e-21,2.03533e-15,
NASOQ-Fixed,lion3_s,8356,86831,11,11,16690,16690,6,0.001,1,1,1e-15,1e-09,1,403,9.50582,213,0.000736046,6.51926e-09,67.8413,-5.82612e-17,67.8413,3.38813e-21,7.54432e-17,
NASOQ-Fixed,aug3dc,3873,3873,1000,6546,0,0,6,0.001,1,1,1e-15,1e-09,1,0,0.0433446,0,1.33227e-15,6.66134e-16,-1165.24,0,-1165.24,0,0,
NASOQ-Fixed,aug2dcqp,20200,20200,10000,40000,20200,20200,6,0.001,1,1,1e-15,1e-09,1,410,10.4772,206,3.27072e-12,6.50289e-11,6.48803e+06,-9.87326e-08,6.48803e+06,2.22045e-16,8.23293e-09,
NASOQ-Fixed,qptest,2,3,0,0,5,7,6,0.001,3,3,1e-15,1e-09,1,1,0.00430062,1,0,0,4.37187,0,4.37187,0,0,
NASOQ-Fixed,liswet9,10002,10002,0,0,10000,30000,6,0.001,1,1,1e-15,1e-09,1,8409,64.8363,8409,0.000908272,4.79339e-14,-2500.26,-2.70146e-14,-2500.26,0,9.25781e-16,
NASOQ-Fixed,qpcboei2,143,143,4,56,380,1527,6,0.001,3,3,1e-15,1e-09,1,194,0.169329,102,2.64322e-12,7.91188e-08,8.17196e+06,1.32061e-08,8.17196e+06,1.73472e-18,8.46139e-09,
NASOQ-Fixed,hs268,5,15,0,0,5,25,6,0.001,3,3,1e-15,1e-09,1,0,0.00489881,0,0,1.45519e-11,-14463,0,-14463,0,0,
NASOQ-Fixed,aug2dc,20200,20200,10000,40000,0,0,6,0.001,1,1,1e-15,1e-09,1,0,0.204073,0,3.44169e-14,1.13687e-13,1.80827e+06,0,1.80827e+06,0,0,
NASOQ-Fixed,liswet4,10002,10002,0,0,10000,30000,6,0.001,1,1,1e-15,1e-09,1,8409,68.3051,8409,0.000903374,4.77396e-14,-714.517,-2.53775e-14,-714.517,0,1.1467e-15,
NASOQ-Fixed,liswet3,10002,10002,0,0,10000,30000,6,0.001,1,1,1e-15,1e-09,1,8409,68.5001,8409,0.000902033,4.83225e-14,-1000.26,-2.51762e-14,-1000.26,0,1.05627e-15,
NASOQ-Fixed,liswet1,10002,10002,0,0,10000,30000,6,0.001,1,1,1e-15,1e-09,0,33042,258.826,1930,1.04121e+20,3.12704e+22,3.60469e+51,-7.24579e+51,-3.6411e+51,262144,2.91791e+49,
NASOQ-Fixed,dualc1,9,45,1,9,232,1944,6,0.001,3,3,1e-15,1e-09,1,42,0.0460676,6,2.9643e-14,5.26793e-05,6155.25,-8.09208e-12,6155.25,0,1.07312e-11,
NASOQ-Fixed,hs35mod,3,5,1,1,3,5,6,0.001,3,3,1e-15,1e-09,1,0,0.00214647,0,0,2.22045e-16,-8.75,0,-8.75,0,0,
NASOQ-Fixed,hs21,2,2,0,0,5,6,6,0.001,3,3,1e-15,1e-09,1,3,0.00242653,1,0,0,0.04,0,0.04,0,0,
NASOQ-Fixed,hs118,15,15,0,0,59,93,6,0.001,3,3,1e-15,1e-09,1,23,0.00500598,15,1.93268e-12,4.04868e-08,664.82,1.56281e-11,664.82,0,4.44554e-12,
NASOQ-Fixed,dual1,85,3558,1,85,170,170,6,0.001,3,3,1e-15,1e-09,1,16,0.0159666,16,0.000929852,3.4972e-15,0.035,-2.79095e-28,0.035,0,3.15127e-28,
NASOQ-Fixed,hues-mod,10000,10000,2,20000,10000,10000,6,0.001,3,3,1e-15,1e-09,1,554,20.8545,554,5.11591e-12,1.5099e-14,3.48245e+07,-9.11611e-13,3.48245e+07,0,4.54521e-13,
NASOQ-Fixed,genhs28,10,19,8,24,0,0,6,0.001,3,3,1e-15,1e-09,1,0,0.00353456,0,1.11022e-16,2.22045e-16,0.927174,0,0.927174,0,0,
NASOQ-Fixed,dual3,111,6108,1,111,222,222,6,0.001,3,3,1e-15,1e-09,1,2,0.00708823,2,0.000879823,5.93969e-15,0.135631,1.17488e-28,0.135631,0,1.17488e-28,
NASOQ-Fixed,dualc5,8,36,1,8,293,2232,6,0.001,3,3,1e-15,1e-09,1,3,0.00747557,3,2.22045e-16,1.7053e-12,427.232,-4.69114e-20,427.232,0,4.2599e-20,
NASOQ-Fixed,liswet7,10002,10002,0,0,10000,30000,6,0.001,1,1,1e-15,1e-09,1,8409,67.366,8409,0.000903468,4.80727e-14,-2500.26,-2.30772e-14,-2500.26,0,9.252e-16,
NASOQ-Fixed,yao,2002,2002,2,2,2001,6001,6,0.001,3,3,1e-15,1e-09,2,1999,22.0457,1999,9.44302e-07,0.0105395,-119.227,38.9923,-80.2343,0,0.0927834,
NASOQ-Fixed,aug3dcqp,3873,3873,1000,6546,3873,3873,6,0.001,3,3,1e-15,1e-09,1,510,4.86237,510,0.000905102,2.04281e-14,-943.138,2.18277e-15,-943.138,0,1.00668e-15,
NASOQ-Fixed,qpcboei1,384,384,9,168,971,4191,6,0.001,3,3,1e-15,1e-09,1,440,1.15035,260,1.35003e-12,1.49993e-06,1.15039e+07,-3.76084e-09,1.15039e+07,3.55271e-15,2.26872e-09,
NASOQ-Fixed,hs52,5,7,3,7,0,0,6,0.001,3,3,1e-15,1e-09,1,0,0.00389936,0,1.38778e-17,1.77636e-15,-0.673352,0,-0.673352,0,0,
NASOQ-Fixed,dual4,75,2799,1,75,150,150,6,0.001,3,3,1e-15,1e-09,1,11,0.0115899,11,0.000992119,3.10862e-15,0.745951,-2.16162e-19,0.745951,0,1.64831e-19,
NASOQ-Fixed,hs35,3,5,0,0,4,6,6,0.001,3,3,1e-15,1e-09,1,1,0.00143689,1,0,9.4369e-16,-8.88889,0,-8.88889,0,0,
NASOQ-Fixed,liswet6,10002,10002,0,0,10000,30000,6,0.001,1,1,1e-15,1e-09,1,8409,64.9145,8409,0.00090293,4.80449e-14,-2162.23,-2.46955e-14,-2162.23,0,1.62893e-15,
NASOQ-Fixed,liswet11,10002,10002,0,0,10000,30000,6,0.001,1,1,1e-15,1e-09,1,8409,63.6839,8409,0.000930202,4.89192e-14,-2500.75,-2.47648e-14,-2500.75,0,1.38914e-15,
NASOQ-Fixed,ksip,20,20,0,0,1001,19898,6,0.001,3,3,1e-15,1e-09,1,14,0.164563,4,0.000733438,3.83693e-13,0.575376,-1.07719e-16,0.575376,0,1.03671e-16,
NASOQ-Fixed,cont-050,2597,2597,2401,12005,5194,5194,6,0.001,3,3,1e-15,1e-09,1,1,0.117389,1,4.44089e-15,7.67615e-17,-4.56385,0,-4.56385,0,0,
NASOQ-Fixed,liswet2,10002,10002,0,0,10000,30000,6,0.001,1,1,1e-15,1e-09,1,8409,71.5096,8409,0.000903385,4.82669e-14,-1666.99,-2.63455e-14,-1666.99,0,1.13942e-15,
NASOQ-Fixed,powell20,10000,10000,0,0,11808,23616,6,0.001,1,1,1e-15,1e-09,0,9999,89.7342,9999,0.0104358,2.0258e-06,5.20896e+10,1365.84,5.20896e+10,0,16.104,
NASOQ-Fixed,s268,5,15,0,0,5,25,6,0.001,3,3,1e-15,1e-09,1,0,0.00317655,0,0,1.45519e-11,-14463,0,-14463,0,0,
NASOQ-Fixed,hs51,5,7,3,7,0,0,6,0.001,3,3,1e-15,1e-09,1,0,0.00173216,0,1.11022e-16,2.45064e-16,-6,0,-6,0,0,
NASOQ-Fixed,qpcblend,83,83,43,298,114,276,6,0.001,3,3,1e-15,1e-09,1,41,0.0176548,29,0.000432609,7.10543e-15,-0.00851613,-1.31153e-17,-0.00851613,0,5.27829e-17,
NASOQ-Fixed,mosarqp1,2500,2545,0,0,3200,5922,6,0.001,3,3,1e-15,1e-09,1,1515,5.50115,1485,0.000889902,6.53477e-13,-952.875,2.06777e-14,-952.875,5.55112e-17,1.75324e-15,

NASOQ-Fixed,liswet5,10002,10002,0,0,10000,30000,6,0.001,1,1,1e-15,1e-09,1,8409,64.1584,8409,0.000903028,4.80449e-14,-15976.2,-1.98882e-14,-15976.2,0,1.66888e-15,
NASOQ-Fixed,hs76,4,6,0,0,7,14,6,0.001,3,3,1e-15,1e-09,1,4,0.00483051,2,0,3.33067e-16,-4.68182,-8.07435e-16,-4.68182,0,8.07435e-16,
NASOQ-Fixed,huestis,10000,10000,2,20000,10000,10000,6,0.001,3,3,1e-15,1e-09,1,554,13.5208,554,4.09273e-12,2.47383e-10,3.48245e+11,-1.10691e-09,3.48245e+11,0,1.15223e-09,
NASOQ-Fixed,liswet10,10002,10002,0,0,10000,30000,6,0.001,1,1,1e-15,1e-09,1,8409,64.9176,8409,0.000909749,4.77257e-14,-2500.95,-2.2277e-14,-2500.95,0,1.58088e-15,
NASOQ-Fixed,laser,1002,3231,0,0,2000,6000,6,0.001,3,3,1e-15,1e-09,1,2326,6.31174,932,3.12639e-13,4.86367e-12,2.4096e+06,8.74734e-10,2.4096e+06,2.84217e-14,5.84764e-10,
NASOQ-Fixed,liswet8,10002,10002,0,0,10000,30000,6,0.001,1,1,1e-15,1e-09,1,8409,65.7291,8409,0.000904002,4.80865e-14,-2500.26,-2.30618e-14,-2500.26,0,9.12522e-16,
NASOQ-Fixed,liswet12,10002,10002,0,0,10000,30000,6,0.001,1,1,1e-15,1e-09,1,8411,67.9697,8409,0.000990435,5.20001e-14,-2500.75,-3.27809e-14,-2500.75,0,2.40904e-15,
NASOQ-Fixed,mosarqp2,900,945,0,0,1500,3830,6,0.001,3,3,1e-15,1e-09,1,325,0.634187,325,0.000746882,8.30003e-13,-1597.48,1.74105e-14,-1597.48,0,6.24751e-15,
NASOQ-Fixed,stcqp2,4097,26603,2052,13338,8194,8194,6,0.001,1,1,1e-15,1e-09,1,105,1.52697,105,1.94511e-13,3.48734e-11,22327.3,-1.31347e-12,22327.3,0,3.97228e-13,
NASOQ-Fixed,dual2,96,4508,1,96,192,192,6,0.001,3,3,1e-15,1e-09,1,3,0.00677138,3,0.000504294,1.88738e-15,0.0337303,4.55574e-29,0.0337303,0,4.11236e-29,
NASOQ-Fixed,cont-100,10197,10197,9801,49005,20394,20394,6,0.001,1,1,1e-15,1e-09,1,1,0.392864,1,1.60974e-10,6.5405e-06,-4.6444,0,-4.6444,0,0,
NASOQ-Fixed,hs53,5,7,3,7,10,10,6,0.001,3,3,1e-15,1e-09,1,0,0.00547478,0,0,8.88178e-16,-1.90698,0,-1.90698,0,0,
NASOQ-Fixed,tame,2,3,1,2,2,2,6,0.001,3,3,1e-15,1e-09,1,0,0.00463043,0,0,0,0,0,0,0,0,
NASOQ-Fixed,cont-200,40397,40397,39601,198005,80794,80794,6,0.001,1,1,1e-15,1e-09,1,1,1.69226,1,4.75984e-09,9.02275e-06,-4.68488,0,-4.68488,0,0,
NASOQ-Fixed,qpcstair,467,467,291,1456,532,2867,6,0.001,3,3,1e-15,1e-09,1,233,0.452291,109,0.000551964,1.22964e-09,6.20439e+06,8.55135e-10,6.20439e+06,1.13687e-13,3.92505e-10,
NASOQ-Fixed,stcqp1,4097,26603,2052,13338,8194,8194,6,0.001,1,1,1e-15,1e-09,1,346,5.27025,346,4.44089e-14,2.9786e-11,155144,-2.1764e-12,155144,0,7.70225e-14,
NASOQ-Fixed,ph8.mtx,114309,2206404,0,0,881,1762,6,0.001,1,1,1e-15,1e-09,1,7,4.54397,7,0.00076974,2.03708e-15,-0.14545,5.38268e-19,-0.14545,0,3.25401e-19,
NASOQ-Fixed,ph177.mtx,114309,2206404,0,0,14155,28310,6,0.001,1,1,1e-15,1e-09,1,717,239.999,693,0.000993658,3.08947e-13,17.6728,-9.02893e-12,17.6728,0,8.22239e-12,
NASOQ-Fixed,ph178.mtx,114309,2206404,0,0,14191,28382,6,0.001,1,1,1e-15,1e-09,1,900,406.729,868,0.00098803,7.31776e-13,14.3028,2.40435e-12,14.3028,1.73472e-18,2.11242e-12,
NASOQ-Fixed,ph9.mtx,114309,2206404,0,0,881,1762,6,0.001,1,1,1e-15,1e-09,1,1,2.52368,1,0.00054555,1.21864e-16,-0.0038258,0,-0.0038258,0,0,
NASOQ-Fixed,ph176.mtx,114309,2206404,0,0,7546,15092,6,0.001,1,1,1e-15,1e-09,1,125,52.9851,123,0.000993083,5.72038e-14,-1.32857,-3.54597e-18,-1.32857,0,1.27849e-18,
NASOQ-Fixed,ph10.mtx,114309,2206404,0,0,881,1762,6,0.001,1,1,1e-15,1e-09,1,0,2.29007,0,0.000340198,1.67211e-16,-0.00165717,0,-0.00165717,0,0,
NASOQ-Fixed,horse_horse3,21834,386910,0,0,69,1656,6,0.001,1,1,1e-15,1e-09,1,15,0.803333,7,1.92901e-15,7.74345e-12,-7.36554,8.65313e-18,-7.36554,0,7.39797e-18,
NASOQ-Fixed,horse_horse2,21834,386910,0,0,87,2088,6,0.001,1,1,1e-15,1e-09,1,10,0.491452,8,8.04912e-16,4.98358e-12,-7.37876,1.1063e-18,-7.37876,0,2.02866e-18,
NASOQ-Fixed,horse_falling0,10917,193455,0,0,342,1026,6,0.001,1,1,1e-15,1e-09,1,50,1.13912,28,3.88578e-16,1.68168e-13,-3.59979,-2.7299e-16,-3.59979,0,2.91239e-16,
NASOQ-Fixed,horse_horse4,21834,386910,0,0,69,1656,6,0.001,1,1,1e-15,1e-09,1,3,0.333011,3,2.77556e-16,4.83905e-13,-7.31298,-1.15716e-18,-7.31298,0,8.72575e-19,
NASOQ-Fixed,horse_horse0,21834,386910,0,0,33,792,6,0.001,1,1,1e-15,1e-09,1,3,0.40288,3,3.96126e-16,2.43105e-11,-7.40588,-1.7542e-18,-7.40588,0,4.20752e-18,
NASOQ-Fixed,gargnested2_floor207,1035,18477,0,0,4,12,6,0.001,3,3,1e-15,1e-09,1,4,0.0215331,4,2.22045e-16,7.60867e-13,-815.098,-2.33764e-16,-815.098,0,3.79458e-16,
NASOQ-Fixed,gargnested2_floor108,1035,18477,0,0,4,12,6,0.001,3,3,1e-15,1e-09,1,4,0.0199919,4,1.11022e-16,5.8975e-13,-371.838,5.40209e-17,-371.838,0,5.40209e-17,
NASOQ-Fixed,gargnested2_floor190,1035,18477,0,0,4,12,6,0.001,3,3,1e-15,1e-09,1,4,0.0180974,4,0,6.01824e-13,-726.767,-6.03789e-16,-726.767,0,3.79451e-16,
NASOQ-Fixed,gargnested2_floor185,1035,18477,0,0,4,12,6,0.001,3,3,1e-15,1e-09,1,4,0.019859,4,2.22045e-16,5.66769e-13,-701.751,4.59525e-16,-701.751,0,3.79465e-16,
NASOQ-Fixed,gargnested2_gargnested243,2070,36954,0,0,15,360,6,0.001,1,1,1e-15,1e-09,1,2,0.0231695,2,0,3.55271e-15,-636.486,-2.84739e-18,-636.486,0,2.15685e-18,
NASOQ-Fixed,gargnested2_floor0,1035,18477,0,0,12,36,6,0.001,3,3,1e-15,1e-09,1,12,0.0440867,10,3.85109e-16,1.15784e-12,-1205.14,2.20135e-14,-1205.14,0,1.25443e-14,
NASOQ-Fixed,gargnested2_gargnested220,2070,36954,0,0,87,2088,6,0.001,1,1,1e-15,1e-09,1,18,0.108008,18,1.08247e-15,1.62981e-13,-531.921,1.61929e-15,-531.921,0,8.06945e-16,
NASOQ-Fixed,gargnested2_floor28,1035,18477,0,0,3,9,6,0.001,3,3,1e-15,1e-09,1,3,0.0320315,3,1.11022e-16,3.77032e-13,-139.965,2.83832e-16,-139.965,0,2.11657e-16,
NASOQ-Fixed,gargnested2_falling48,1035,18477,0,0,2,24,6,0.001,3,3,1e-15,1e-09,1,2,0.0243594,2,4.44089e-16,1.43937e-12,-2395.22,1.34776e-15,-2395.22,0,7.52564e-16,
NASOQ-Fixed,gargnested2_floor170,1035,18477,0,0,4,12,6,0.001,3,3,1e-15,1e-09,1,4,0.0257828,4,0,9.09717e-13,-629.332,0,-629.332,0,0,
NASOQ-Fixed,gargnested2_falling19,1035,18477,0,0,2,24,6,0.001,3,3,1e-15,1e-09,1,2,0.0132806,2,8.88178e-16,1.27898e-12,-1560.71,3.70098e-15,-1560.71,0,3.70098e-15,
NASOQ-Fixed,gargnested2_falling49,1035,18477,0,0,2,24,6,0.001,3,3,1e-15,1e-09,1,2,0.0132399,2,8.88178e-16,1.17462e-12,-2428.5,1.85046e-15,-2428.5,0,1.4351e-15,
NASOQ-Fixed,gargnested2_floor224,1035,18477,0,0,4,12,6,0.001,3,3,1e-15,1e-09,1,4,0.0254845,4,2.22045e-16,6.34381e-13,-908.493,6.13192e-16,-908.493,0,3.04374e-16,
NASOQ-Fixed,gargnested2_floor90,1035,18477,0,0,4,12,6,0.001,3,3,1e-15,1e-09,1,4,0.0191608,4,1.11022e-16,5.75956e-13,-310.033,-7.28475e-17,-310.033,0,1.64717e-16,
NASOQ-Fixed,gargnested2_floor233,1035,18477,0,0,4,12,6,0.001,3,3,1e-15,1e-09,1,4,0.0190389,4,0,9.13936e-13,-959.988,-3.79461e-16,-959.988,0,3.79461e-16,
NASOQ-Fixed,gargnested2_floor268,1035,18477,0,0,4,12,6,0.001,3,3,1e-15,1e-09,1,4,0.0189435,4,2.22045e-16,7.70717e-13,-1173.74,5.28667e-16,-1173.74,0,3.0437e-16,
NASOQ-Fixed,gargnested2_floor241,1035,18477,0,0,4,12,6,0.001,3,3,1e-15,1e-09,1,4,0.0206481,4,0,6.38045e-13,-1006.95,0,-1006.95,0,0,
NASOQ-Fixed,gargnested2_floor235,1035,18477,0,0,4,12,6,0.001,3,3,1e-15,1e-09,1,4,0.0190818,4,0,8.34222e-13,-971.624,0,-971.624,0,0,
NASOQ-Fixed,gargnested2_floor121,1035,18477,0,0,4,12,6,0.001,3,3,1e-15,1e-09,1,4,0.0202466,4,1.11022e-16,4.3876e-13,-420.244,1.89839e-16,-420.244,0,1.89839e-16,
NASOQ-Fixed,gargnested2_gargnested217,2070,36954,0,0,54,1296,6,0.001,1,1,1e-15,1e-09,1,15,0.0631162,15,2.74086e-15,8.89844e-14,-578.39,5.50382e-15,-578.39,0,2.98737e-15,
NASOQ-Fixed,gargnested2_floor247,1035,18477,0,0,4,12,6,0.001,3,3,1e-15,1e-09,1,4,0.0248284,4,6.66134e-16,7.1454e-13,-1042.91,8.42461e-16,-1042.91,0,9.13109e-16,
NASOQ-Fixed,gargnested2_floor68,1035,18477,0,0,3,9,6,0.001,3,3,1e-15,1e-09,1,2,0.0175449,2,0,3.03646e-13,-264.776,-6.22742e-16,-264.776,0,6.22742e-16,
NASOQ-Fixed,gargnested2_floor237,1035,18477,0,0,4,12,6,0.001,3,3,1e-15,1e-09,1,4,0.0219521,4,0,6.5924e-13,-983.331,0,-983.331,0,0,
NASOQ-Fixed,gargnested2_floor109,1035,18477,0,0,4,12,6,0.001,3,3,1e-15,1e-09,1,4,0.020913,4,0,4.35041e-13,-375.45,-1.23233e-16,-375.45,0,1.23233e-16,
NASOQ-Fixed,gargnested2_floor31,1035,18477,0,0,3,9,6,0.001,3,3,1e-15,1e-09,1,3,0.0171744,3,1.11022e-16,2.7639e-13,-146.66,-4.18649e-16,-146.66,0,6.43271e-16,
NASOQ-Fixed,gargnested2_floor176,1035,18477,0,0,4,12,6,0.001,3,3,1e-15,1e-09,1,4,0.020639,4,2.22045e-16,4.66294e-13,-657.826,-3.84636e-16,-657.826,0,6.09015e-16,
NASOQ-Fixed,gargnested2_floor133,1035,18477,0,0,4,12,6,0.001,3,3,1e-15,1e-09,1,4,0.020008,4,2.22045e-16,6.14564e-13,-467.557,4.08804e-16,-467.557,0,2.98443e-16,
NASOQ-Fixed,gargnested2_falling61,1035,18477,0,0,3,36,6,0.001,3,3,1e-15,1e-09,1,3,0.0173924,3,0,1.16218e-12,-2843.76,-3.75849e-16,-2843.76,0,2.06195e-16,
NASOQ-Fixed,gargnested2_floor238,1035,18477,0,0,4,12,6,0.001,3,3,1e-15,1e-09,1,4,0.0212618,4,2.22045e-16,1.14186e-12,-989.21,-8.00741e-17,-989.21,0,3.04372e-16,
NASOQ-Fixed,gargnested2_floor7,1035,18477,0,0,7,21,6,0.001,3,3,1e-15,1e-09,1,0,0.010194,0,0,2.93668e-13,-166.431,0,-166.431,0,0,
NASOQ-Fixed,gargnested2_floor182,1035,18477,0,0,4,12,6,0.001,3,3,1e-15,1e-09,1,4,0.0188725,4,2.22045e-16,7.93143e-13,-686.952,1.5526e-16,-686.952,0,3.79479e-16,
NASOQ-Fixed,gargnested2_falling10,1035,18477,0,0,3,36,6,0.001,3,3,1e-15,1e-09,1,1,0.0129387,1,0,9.35252e-13,-1370.35,0,-1370.35,0,0,
NASOQ-Fixed,gargnested2_floor16,1035,18477,0,0,3,9,6,0.001,3,3,1e-15,1e-09,1,2,0.0159069,2,0,2.74447e-13,-117.48,0,-117.48,0,0,
