Tool Name,Problem Name,Hessian dim,Hessian NNZ,# of Eq Constraints,Eq Constraint NNZ,# of Ineq Const,Ineq Constraint NNZ,# of Threads,eps_abs,Outer GMRES Iter,Inner GMRES Iter,GMRES Tol,Diagonal Pert,Status,# of Iterations,Time (s),Active-set Size,Constraint Satisfaction Inf,Residual Lagrangian inf,Primal Obj,Dual Obj,Obj Value,Non-negativity Inf,Complementarity Inf,Problem Type,Problem Class,
NASOQ,injbnd_mappingimp0,5799,106179,3,3,7537,90444,8,1e-06,0,0,1e-15,1e-09,1,97,2.33577,97,6.88227e-13,2.98023e-08,-4.31934,-2.97987e-13,-4.31934,0,1.61664e-13,distortion mapping,computer graphics,
NASOQ,injbnd_mappingimp1,5799,106179,3,3,7537,90444,8,1e-06,0,0,1e-15,1e-09,1,54,1.4579,54,9.19593e-07,2.98023e-08,-4.31934,-1.51335e-15,-4.31934,0,1.19488e-15,distortion mapping,computer graphics,
NASOQ,injbnd_mappingimp2,5799,106179,3,3,7537,90444,8,1e-06,0,0,1e-15,1e-09,1,2,0.364936,2,3.92768e-07,2.98023e-08,-4.31934,2.12601e-22,-4.31934,0,2.12601e-22,distortion mapping,computer graphics,
