Tool Name,Problem Name,Hessian dim,Hessian NNZ,# of Eq Constraints,Eq Constraint NNZ,# of Ineq Const,Ineq Constraint NNZ,# of Threads,eps_abs,Outer GMRES Iter,Inner GMRES Iter,GMRES Tol,Diagonal Pert,Status,# of Iterations,Time (s),Active-set Size,Constraint Satisfaction Inf,Residual Lagrangian inf,Primal Obj,Dual Obj,Obj Value,Non-negativity Inf,Complementarity Inf,Problem Type,Problem Class,
OSQP-polished,cube_floor100,24,219,N/A,N/A,4,12,8,0.001,N/A,N/A,N/A,N/A,solved,25,0.0332704,N/A,1.11022e-16,2.44249e-14,-7.53618,N/A,N/A,1.08626e-18,1.11022e-16,contact simulation,computer graphics,
OSQP-polished,cube_floor101,24,219,N/A,N/A,4,12,8,0.001,N/A,N/A,N/A,N/A,solved,25,0.0304244,N/A,0,1.96232e-14,-7.61099,N/A,N/A,0,0,contact simulation,computer graphics,
OSQP-polished,cube_floor102,24,219,N/A,N/A,4,12,8,0.001,N/A,N/A,N/A,N/A,solved,25,0.0280185,N/A,1.11022e-16,3.57353e-14,-7.68616,N/A,N/A,4.14461e-18,1.11022e-16,contact simulation,computer graphics,
OSQP-polished,cube_floor103,24,219,N/A,N/A,4,12,8,0.001,N/A,N/A,N/A,N/A,solved,25,0.0272113,N/A,0,2.02616e-14,-7.76169,N/A,N/A,0,0,contact simulation,computer graphics,
OSQP-polished,cube_floor104,24,219,N/A,N/A,4,12,8,0.001,N/A,N/A,N/A,N/A,solved,25,0.0278799,N/A,1.11022e-16,3.55826e-14,-7.8376,N/A,N/A,3.13719e-18,1.11022e-16,contact simulation,computer graphics,
OSQP-polished,cube_floor105,24,219,N/A,N/A,4,12,8,0.001,N/A,N/A,N/A,N/A,solved,25,0.0270542,N/A,0,2.34535e-14,-7.91388,N/A,N/A,0,0,contact simulation,computer graphics,
OSQP-polished,cube_floor106,24,219,N/A,N/A,4,12,8,0.001,N/A,N/A,N/A,N/A,solved,25,0.0296196,N/A,1.11022e-16,4.37983e-14,-7.99053,N/A,N/A,1.08626e-18,1.11022e-16,contact simulation,computer graphics,
OSQP-polished,cube_floor107,24,219,N/A,N/A,4,12,8,0.001,N/A,N/A,N/A,N/A,solved,25,0.0291719,N/A,1.11022e-16,2.62225e-14,-8.06754,N/A,N/A,3.13719e-18,1.11022e-16,contact simulation,computer graphics,
OSQP-polished,cube_floor108,24,219,N/A,N/A,4,12,8,0.001,N/A,N/A,N/A,N/A,solved,25,0.0274514,N/A,1.11022e-16,2.13185e-14,-8.14493,N/A,N/A,3.13719e-18,1.11022e-16,contact simulation,computer graphics,
OSQP-polished,cube_floor109,24,219,N/A,N/A,4,12,8,0.001,N/A,N/A,N/A,N/A,solved,25,0.0258497,N/A,1.11022e-16,3.56382e-14,-8.22269,N/A,N/A,4.14461e-18,1.11022e-16,contact simulation,computer graphics,
OSQP-polished,cube_floor10,24,219,N/A,N/A,4,12,8,0.001,N/A,N/A,N/A,N/A,solved,25,0.0276145,N/A,5.55112e-17,1.78824e-14,-2.31678,N/A,N/A,2.07231e-18,5.55112e-17,contact simulation,computer graphics,
OSQP-polished,cube_floor110,24,219,N/A,N/A,4,12,8,0.001,N/A,N/A,N/A,N/A,solved,25,0.0269822,N/A,1.11022e-16,3.45834e-14,-8.30081,N/A,N/A,3.13719e-18,1.11022e-16,contact simulation,computer graphics,
OSQP-polished,cube_floor111,24,219,N/A,N/A,4,12,8,0.001,N/A,N/A,N/A,N/A,solved,25,0.0269229,N/A,1.11022e-16,3.95153e-14,-8.37931,N/A,N/A,2.09365e-18,1.11022e-16,contact simulation,computer graphics,
OSQP-polished,cube_floor112,24,219,N/A,N/A,4,12,8,0.001,N/A,N/A,N/A,N/A,solved,25,0.027183,N/A,1.11022e-16,2.59757e-14,-8.45817,N/A,N/A,2.09365e-18,1.11022e-16,contact simulation,computer graphics,
OSQP-polished,cube_floor113,24,219,N/A,N/A,4,12,8,0.001,N/A,N/A,N/A,N/A,solved,25,0.0272429,N/A,1.11022e-16,2.69416e-14,-8.5374,N/A,N/A,2.09365e-18,1.11022e-16,contact simulation,computer graphics,
OSQP-polished,cube_floor114,24,219,N/A,N/A,4,12,8,0.001,N/A,N/A,N/A,N/A,solved,25,0.0272251,N/A,1.11022e-16,3.54669e-14,-8.617,N/A,N/A,3.13719e-18,1.11022e-16,contact simulation,computer graphics,
OSQP-polished,cube_floor115,24,219,N/A,N/A,4,12,8,0.001,N/A,N/A,N/A,N/A,solved,25,0.0275469,N/A,1.11022e-16,2.70894e-14,-8.69698,N/A,N/A,3.13719e-18,1.11022e-16,contact simulation,computer graphics,
OSQP-polished,cube_floor116,24,219,N/A,N/A,4,12,8,0.001,N/A,N/A,N/A,N/A,solved,25,0.027233,N/A,1.11022e-16,1.89427e-14,-8.77732,N/A,N/A,4.14461e-18,1.11022e-16,contact simulation,computer graphics,
OSQP-polished,cube_floor117,24,219,N/A,N/A,4,12,8,0.001,N/A,N/A,N/A,N/A,solved,25,0.0268,N/A,1.11022e-16,3.08998e-14,-8.85803,N/A,N/A,2.09365e-18,1.11022e-16,contact simulation,computer graphics,
