Tool Name,Problem Name,Hessian dim,Hessian NNZ,# of Eq Constraints,Eq Constraint NNZ,# of Ineq Const,Ineq Constraint NNZ,# of Threads,eps_abs,Outer GMRES Iter,Inner GMRES Iter,GMRES Tol,Diagonal Pert,Status,# of Iterations,Time (s),Active-set Size,Constraint Satisfaction Inf,Residual Lagrangian inf,Primal Obj,Dual Obj,Obj Value,Non-negativity Inf,Complementarity Inf,Problem Type,Problem Class,
OSQP-polished,arma1_arma0,19158,338718,N/A,N/A,156,3744,8,0.001,N/A,N/A,N/A,N/A,solved,75,0.511663,N/A,1.58068e-14,1.92332e-13,-1613.63,N/A,N/A,1.25485e-16,1.58068e-14,contact simulation,computer graphics,
OSQP-polished,arma1_arma10,19158,338718,N/A,N/A,123,2952,8,0.001,N/A,N/A,N/A,N/A,solved,50,0.443657,N/A,7.21645e-16,9.10383e-15,-1552.36,N/A,N/A,3.1361e-17,7.21645e-16,contact simulation,computer graphics,
OSQP-polished,arma1_arma11,19158,338718,N/A,N/A,174,4176,8,0.001,N/A,N/A,N/A,N/A,solved,50,0.479425,N/A,5.45397e-15,2.35246e-13,-1547,N/A,N/A,2.64305e-16,5.45397e-15,contact simulation,computer graphics,
OSQP-polished,arma1_arma12,19158,338718,N/A,N/A,180,4320,8,0.001,N/A,N/A,N/A,N/A,solved,100,0.583333,N/A,0.00244793,0.00153547,-1542.27,N/A,N/A,0.00266766,0.00244793,contact simulation,computer graphics,
OSQP-polished,arma1_arma13,19158,338718,N/A,N/A,102,2448,8,0.001,N/A,N/A,N/A,N/A,solved,175,0.720634,N/A,0.00236991,0.00461941,-1538.52,N/A,N/A,0.00616603,0.00236991,contact simulation,computer graphics,
OSQP-polished,arma1_arma14,19158,338718,N/A,N/A,129,3096,8,0.001,N/A,N/A,N/A,N/A,solved,125,0.638464,N/A,0.00229601,0.00186673,-1530.68,N/A,N/A,0.00273524,0.00229601,contact simulation,computer graphics,
OSQP-polished,arma1_arma15,19158,338718,N/A,N/A,87,2088,8,0.001,N/A,N/A,N/A,N/A,solved,75,0.516561,N/A,6.32827e-15,1.86379e-13,-1528.78,N/A,N/A,2.27423e-15,6.32827e-15,contact simulation,computer graphics,
OSQP-polished,arma1_arma1,19158,338718,N/A,N/A,165,3960,8,0.001,N/A,N/A,N/A,N/A,solved,25,0.410436,N/A,0.0018533,0.00204163,-1597.65,N/A,N/A,0.00014812,0.0018533,contact simulation,computer graphics,
OSQP-polished,arma1_arma2,19158,338718,N/A,N/A,156,3744,8,0.001,N/A,N/A,N/A,N/A,solved,50,0.475599,N/A,2.06779e-15,9.36057e-14,-1588.2,N/A,N/A,7.96088e-17,2.06779e-15,contact simulation,computer graphics,
OSQP-polished,arma1_arma3,19158,338718,N/A,N/A,138,3312,8,0.001,N/A,N/A,N/A,N/A,solved,50,0.46523,N/A,4.91274e-15,1.66187e-13,-1583.04,N/A,N/A,7.83286e-17,4.91274e-15,contact simulation,computer graphics,
OSQP-polished,arma1_arma4,19158,338718,N/A,N/A,186,4464,8,0.001,N/A,N/A,N/A,N/A,solved,75,0.508533,N/A,4.996e-16,8.88178e-15,-1578.16,N/A,N/A,4.66633e-17,4.996e-16,contact simulation,computer graphics,
OSQP-polished,arma1_arma5,19158,338718,N/A,N/A,186,4464,8,0.001,N/A,N/A,N/A,N/A,solved,75,0.517237,N/A,5.23037e-05,0.00592567,-1573.35,N/A,N/A,4.6315e-06,5.23037e-05,contact simulation,computer graphics,
OSQP-polished,arma1_arma6,19158,338718,N/A,N/A,132,3168,8,0.001,N/A,N/A,N/A,N/A,solved,50,0.460189,N/A,0.000239024,0.00308115,-1569.38,N/A,N/A,1.20033e-05,0.000239024,contact simulation,computer graphics,
OSQP-polished,arma1_arma7,19158,338718,N/A,N/A,144,3456,8,0.001,N/A,N/A,N/A,N/A,solved,100,0.585891,N/A,2.76147e-15,6.90836e-14,-1563.42,N/A,N/A,1.16077e-16,2.76147e-15,contact simulation,computer graphics,
OSQP-polished,arma1_arma8,19158,338718,N/A,N/A,87,2088,8,0.001,N/A,N/A,N/A,N/A,solved,100,0.588436,N/A,2.43545e-14,2.81497e-13,-1559.32,N/A,N/A,2.18203e-16,2.43545e-14,contact simulation,computer graphics,
OSQP-polished,arma1_arma9,19158,338718,N/A,N/A,57,1368,8,0.001,N/A,N/A,N/A,N/A,solved,125,0.631139,N/A,0.000487935,0.00284998,-1557.02,N/A,N/A,9.2492e-05,0.000487935,contact simulation,computer graphics,
