Tool Name,Problem Name,Hessian dim,Hessian NNZ,# of Eq Constraints,Eq Constraint NNZ,# of Ineq Const,Ineq Constraint NNZ,# of Threads,eps_abs,Outer GMRES Iter,Inner GMRES Iter,GMRES Tol,Diagonal Pert,Status,# of Iterations,Time (s),Active-set Size,Constraint Satisfaction Inf,Residual Lagrangian inf,Primal Obj,Dual Obj,Obj Value,Non-negativity Inf,Complementarity Inf,Problem Type,Problem Class,
OSQP,injbnd_mappingimp0,5799,106179,N/A,N/A,7540,90447,8,0.001,N/A,N/A,N/A,N/A,solved,25,0.305732,N/A,0.000957234,6.26979e-05,-4.31937,N/A,N/A,1.25765e-05,0.000957234,distortion mapping,computer graphics,
OSQP,injbnd_mappingimp1,5799,106179,N/A,N/A,7540,90447,8,0.001,N/A,N/A,N/A,N/A,solved,25,0.297849,N/A,4.09186e-05,6.26676e-05,-4.31934,N/A,N/A,3.95699e-08,3.45282e-05,distortion mapping,computer graphics,
OSQP,injbnd_mappingimp2,5799,106179,N/A,N/A,7540,90447,8,0.001,N/A,N/A,N/A,N/A,solved,25,0.291699,N/A,6.9186e-05,6.26422e-05,-4.31934,N/A,N/A,8.82085e-09,6.9186e-05,distortion mapping,computer graphics,
