Tool Name,Problem Name,Hessian dim,Hessian NNZ,# of Eq Constraints,Eq Constraint NNZ,# of Ineq Const,Ineq Constraint NNZ,# of Threads,eps_abs,Outer GMRES Iter,Inner GMRES Iter,GMRES Tol,Diagonal Pert,Status,# of Iterations,Time (s),Active-set Size,Constraint Satisfaction Inf,Residual Lagrangian inf,Primal Obj,Dual Obj,Obj Value,Non-negativity Inf,Complementarity Inf,Problem Type,Problem Class,
NASOQ-Fixed,lion1_s,8356,86831,11,11,16690,16690,8,0.001,0,0,1e-15,1e-09,2,458,6.81849,240,0.00083804,0.125,39.6715,6.16666e-16,39.6715,8.47033e-22,6.34843e-16,image deformation,computer graphics,
NASOQ-Fixed,lion2_s,8356,86831,11,11,16690,16690,8,0.001,0,0,1e-15,1e-09,1,432,6.47045,206,4.65661e-10,6.77856e-06,274.146,1.28126e-16,274.146,2.64698e-23,1.15406e-16,image deformation,computer graphics,
NASOQ-Fixed,lion3_s,8356,86831,11,11,16690,16690,8,0.001,0,0,1e-15,1e-09,2,403,6.10903,213,3.10797e-05,0.124999,67.8412,-7.69647e-16,67.8412,1.69407e-21,4.77755e-16,image deformation,computer graphics,
