Tool Name,Problem Name,Hessian dim,Hessian NNZ,# of Eq Constraints,Eq Constraint NNZ,# of Ineq Const,Ineq Constraint NNZ,# of Threads,eps_abs,Outer GMRES Iter,Inner GMRES Iter,GMRES Tol,Diagonal Pert,Status,# of Iterations,Time (s),Active-set Size,Constraint Satisfaction Inf,Residual Lagrangian inf,Primal Obj,Dual Obj,Obj Value,Non-negativity Inf,Complementarity Inf,Problem Type,Problem Class,
OSQP-polished,injbnd_mappingimp0,5799,106179,N/A,N/A,7540,90447,8,1e-06,N/A,N/A,N/A,N/A,solved,75,0.535321,N/A,3.26128e-16,1.84358e-15,-4.31934,N/A,N/A,1.85535e-18,3.26128e-16,distortion mapping,computer graphics,
OSQP-polished,injbnd_mappingimp1,5799,106179,N/A,N/A,7540,90447,8,1e-06,N/A,N/A,N/A,N/A,solved,75,0.537125,N/A,5.06539e-16,2.29946e-15,-4.31934,N/A,N/A,1.39861e-19,5.06539e-16,distortion mapping,computer graphics,
OSQP-polished,injbnd_mappingimp2,5799,106179,N/A,N/A,7540,90447,8,1e-06,N/A,N/A,N/A,N/A,solved,75,0.537588,N/A,1.11022e-16,2.22045e-15,-4.31934,N/A,N/A,3.37538e-22,1.11022e-16,distortion mapping,computer graphics,
