Tool Name,Problem Name,Hessian dim,Hessian NNZ,# of Eq Constraints,Eq Constraint NNZ,# of Ineq Const,Ineq Constraint NNZ,# of Threads,eps_abs,Outer GMRES Iter,Inner GMRES Iter,GMRES Tol,Diagonal Pert,Status,# of Iterations,Time (s),Active-set Size,Constraint Satisfaction Inf,Residual Lagrangian inf,Primal Obj,Dual Obj,Obj Value,Non-negativity Inf,Complementarity Inf,Problem Type,Problem Class,
NASOQ-TUNED,garg2_garg20,28638,533088,0,0,171,4104,8,0.001,2,2,1e-15,1e-09,1,60,4.33183,46,1.05027e-13,7.82707e-15,-931.297,-6.69029e-16,-931.297,0,1.6085e-16,contact simulation,computer graphics,
NASOQ-TUNED,garg2_garg210,28638,533088,0,0,882,21168,8,0.001,2,2,1e-15,1e-09,1,393,23.4489,273,0.000901268,2.06224e-14,-406.206,-5.31027e-16,-406.206,8.67362e-19,7.32941e-16,contact simulation,computer graphics,
NASOQ-TUNED,garg2_garg211,28638,533088,0,0,777,18648,8,0.001,2,2,1e-15,1e-09,1,417,24.9913,293,0.000626859,1.43774e-14,-384.642,2.17404e-15,-384.642,1.73472e-18,9.20872e-16,contact simulation,computer graphics,
NASOQ-TUNED,garg2_garg212,28638,533088,0,0,870,20880,8,0.001,2,2,1e-15,1e-09,1,388,24.99,272,0.000941724,1.35586e-14,-376.217,-2.81555e-15,-376.217,3.46945e-18,1.27013e-15,contact simulation,computer graphics,
NASOQ-TUNED,garg2_garg213,28638,533088,0,0,891,21384,8,0.001,2,2,1e-15,1e-09,1,344,20.0305,246,0.000830744,1.55154e-14,-381.646,-1.39137e-15,-381.646,3.46945e-18,1.68249e-15,contact simulation,computer graphics,
NASOQ-TUNED,garg2_garg214,28638,533088,0,0,918,22032,8,0.001,2,2,1e-15,1e-09,1,358,22.09,244,0.000699999,1.19403e-11,-396.388,4.91013e-14,-396.388,1.73472e-18,8.76692e-14,contact simulation,computer graphics,
NASOQ-TUNED,garg2_garg21,28638,533088,0,0,204,4896,8,0.001,2,2,1e-15,1e-09,1,73,5.29,57,2.0095e-14,8.43769e-15,-902.368,-1.28129e-15,-902.368,0,6.47748e-16,contact simulation,computer graphics,
NASOQ-TUNED,garg2_garg22,28638,533088,0,0,228,5472,8,0.001,2,2,1e-15,1e-09,1,76,4.49069,66,1.85962e-15,9.54792e-15,-870.292,-1.91473e-15,-870.292,0,1.62905e-15,contact simulation,computer graphics,
NASOQ-TUNED,garg2_garg23,28638,533088,0,0,348,8352,8,0.001,2,2,1e-15,1e-09,1,104,5.67474,84,1.37761e-15,1.5099e-14,-829.102,-1.15033e-15,-829.102,0,6.71194e-16,contact simulation,computer graphics,
NASOQ-TUNED,garg2_garg24,28638,533088,0,0,438,10512,8,0.001,2,2,1e-15,1e-09,1,160,8.56767,138,2.60625e-13,1.13243e-14,-766.543,2.9109e-15,-766.543,1.73472e-18,1.51293e-15,contact simulation,computer graphics,
