Tool Name,Problem Name,Hessian dim,Hessian NNZ,# of Eq Constraints,Eq Constraint NNZ,# of Ineq Const,Ineq Constraint NNZ,# of Threads,eps_abs,Outer GMRES Iter,Inner GMRES Iter,GMRES Tol,Diagonal Pert,Status,# of Iterations,Time (s),Active-set Size,Constraint Satisfaction Inf,Residual Lagrangian inf,Primal Obj,Dual Obj,Obj Value,Non-negativity Inf,Complementarity Inf,Problem Type,Problem Class,
NASOQ-TUNED,aug2dcqp,20200,20200,10000,40000,20200,20200,8,0.001,2,2,1e-20,1e-11,1,410,18.1759,206,2.13163e-13,1.027e-11,6.48803e+06,-8.61788e-11,6.48803e+06,2.22045e-16,3.84584e-11,maros-meszaros,maros-meszaros,
NASOQ-TUNED,aug2dc,20200,20200,10000,40000,0,0,8,0.001,2,2,1e-15,1e-09,1,0,0.276132,0,8.99281e-15,1.11355e-13,1.80827e+06,0,1.80827e+06,0,0,maros-meszaros,maros-meszaros,
NASOQ-TUNED,aug3dcqp,3873,3873,1000,6546,3873,3873,8,0.001,2,2,1e-15,1e-09,1,510,3.99094,510,0.000905102,2.26485e-14,-943.138,3.43209e-15,-943.138,0,1.24523e-15,maros-meszaros,maros-meszaros,
NASOQ-TUNED,aug3dc,3873,3873,1000,6546,0,0,8,0.001,2,2,1e-15,1e-09,1,0,0.0779827,0,1.33227e-15,6.66134e-16,-1165.24,0,-1165.24,0,0,maros-meszaros,maros-meszaros,
NASOQ-TUNED,cont-050,2597,2597,2401,12005,5194,5194,8,0.001,2,2,1e-15,1e-09,1,1,0.178623,1,3.9968e-15,2.22817e-14,-4.56385,0,-4.56385,0,0,maros-meszaros,maros-meszaros,
NASOQ-TUNED,cont-100,10197,10197,9801,49005,20394,20394,8,0.001,2,2,1e-20,1e-11,1,1,0.546694,1,1.43923e-08,0.000598407,-4.64439,0,-4.64439,0,0,maros-meszaros,maros-meszaros,
NASOQ-TUNED,cont-200,40397,40397,39601,198005,80794,80794,8,0.001,0,0,1e-15,1e-09,1,1,524.281,1,1.55594e-07,0.000797466,-4.68478,0,-4.68478,0,0,maros-meszaros,maros-meszaros,
NASOQ-TUNED,cont-201,40397,40397,40198,199199,80794,80794,8,0.001,0,0,1e-15,1e-09,1,30,130.778,2,4.81811e-05,0.000604027,0.192962,1.86858e-12,0.192962,4.23516e-22,1.86858e-12,maros-meszaros,maros-meszaros,
NASOQ-TUNED,dual1,85,3558,1,85,170,170,8,0.001,2,2,1e-15,1e-09,1,16,0.0398466,16,0.000929852,2.63678e-15,0.035,1.89152e-20,0.035,0,1.89152e-20,maros-meszaros,maros-meszaros,
NASOQ-TUNED,dual2,96,4508,1,96,192,192,8,0.001,2,2,1e-15,1e-09,1,3,0.0214369,3,0.000504294,1.7833e-15,0.0337303,-4.08575e-29,0.0337303,0,3.96009e-29,maros-meszaros,maros-meszaros,
NASOQ-TUNED,dual3,111,6108,1,111,222,222,8,0.001,2,2,1e-15,1e-09,1,2,0.0176132,2,0.000879823,3.16414e-15,0.135631,-6.14001e-29,0.135631,0,6.14001e-29,maros-meszaros,maros-meszaros,
