Tool Name,Problem Name,Hessian dim,Hessian NNZ,# of Eq Constraints,Eq Constraint NNZ,# of Ineq Const,Ineq Constraint NNZ,# of Threads,eps_abs,Outer GMRES Iter,Inner GMRES Iter,GMRES Tol,Diagonal Pert,Status,# of Iterations,Time (s),Active-set Size,Constraint Satisfaction Inf,Residual Lagrangian inf,Primal Obj,Dual Obj,Obj Value,Non-negativity Inf,Complementarity Inf,Problem Type,Problem Class,
NASOQ-Fixed,lamb_falling0,2403,37998,0,0,10,30,8,1e-06,1,1,1e-15,1e-09,1,9,0.0687079,9,5.57332e-14,1.86265e-09,-8.24047e+09,-9.49277e-09,-8.24047e+09,0,5.87731e-09,contact simulation,computer graphics,
NASOQ-Fixed,lamb_lamb0,4806,75996,0,0,1323,31752,8,1e-06,1,1,1e-15,1e-09,1,668,5.89184,488,4.18089e-10,2.54249e-09,-1.12375e+08,2.10648e-05,-1.12375e+08,0,1.6162e-05,contact simulation,computer graphics,
NASOQ-Fixed,lamb_lamb10,4806,75996,0,0,1326,31824,8,1e-06,1,1,1e-15,1e-09,1,422,3.82767,374,4.88373e-12,7.40783e-10,-1.06764e+08,-1.18888e-08,-1.06764e+08,1.13687e-13,9.51096e-09,contact simulation,computer graphics,
NASOQ-Fixed,lamb_lamb11,4806,75996,0,0,1332,31968,8,1e-06,1,1,1e-15,1e-09,1,415,4.02452,359,7.97854e-12,2.2477e-09,-1.06243e+08,-1.9563e-08,-1.06243e+08,0,1.02461e-08,contact simulation,computer graphics,
NASOQ-Fixed,lamb_lamb12,4806,75996,0,0,1332,31968,8,1e-06,1,1,1e-15,1e-09,1,432,5.44742,386,9.41831e-12,2.56921e-09,-1.05738e+08,2.08067e-09,-1.05738e+08,0,1.5485e-08,contact simulation,computer graphics,
NASOQ-Fixed,lamb_lamb13,4806,75996,0,0,1332,31968,8,1e-06,1,1,1e-15,1e-09,1,431,3.75393,387,1.14772e-11,1.1272e-09,-1.05253e+08,1.49803e-09,-1.05253e+08,0,1.69031e-08,contact simulation,computer graphics,
NASOQ-Fixed,lamb_lamb14,4806,75996,0,0,1326,31824,8,1e-06,1,1,1e-15,1e-09,1,428,3.70488,388,8.13898e-12,3.23843e-09,-1.04796e+08,1.7563e-10,-1.04796e+08,0,1.01219e-08,contact simulation,computer graphics,
NASOQ-Fixed,lamb_lamb15,4806,75996,0,0,1326,31824,8,1e-06,1,1,1e-15,1e-09,1,444,3.58563,390,5.47105e-12,2.47712e-09,-1.04367e+08,4.0406e-09,-1.04367e+08,0,1.06626e-08,contact simulation,computer graphics,
NASOQ-Fixed,lamb_lamb16,4806,75996,0,0,1326,31824,8,1e-06,1,1,1e-15,1e-09,1,428,4.01919,378,6.51967e-12,1.79296e-09,-1.03962e+08,1.52842e-09,-1.03962e+08,0,1.40303e-08,contact simulation,computer graphics,
NASOQ-Fixed,lamb_lamb17,4806,75996,0,0,1326,31824,8,1e-06,1,1,1e-15,1e-09,1,417,2.99532,369,6.36602e-12,1.32866e-09,-1.03582e+08,1.33732e-08,-1.03582e+08,0,9.95791e-09,contact simulation,computer graphics,
