Tool Name,Problem Name,Hessian dim,Hessian NNZ,# of Eq Constraints,Eq Constraint NNZ,# of Ineq Const,Ineq Constraint NNZ,# of Threads,eps_abs,Outer GMRES Iter,Inner GMRES Iter,GMRES Tol,Diagonal Pert,Status,# of Iterations,Time (s),Active-set Size,Constraint Satisfaction Inf,Residual Lagrangian inf,Primal Obj,Dual Obj,Obj Value,Non-negativity Inf,Complementarity Inf,Problem Type,Problem Class,
NASOQ-Fixed,garg2_garg20,28638,533088,0,0,171,4104,8,1e-06,1,1,1e-15,1e-09,1,60,2.90756,46,1.40166e-15,2.5949e-12,-931.297,-8.81374e-16,-931.297,6.93889e-18,2.82689e-16,contact simulation,computer graphics,
NASOQ-Fixed,garg2_garg210,28638,533088,0,0,882,21168,8,1e-06,1,1,1e-15,1e-09,1,395,16.0829,273,1.11466e-13,4.17677e-12,-406.206,-4.45451e-15,-406.206,1.73472e-18,1.01683e-15,contact simulation,computer graphics,
NASOQ-Fixed,garg2_garg211,28638,533088,0,0,777,18648,8,1e-06,1,1,1e-15,1e-09,1,419,18.1549,299,5.71491e-14,1.50719e-11,-384.642,2.63967e-15,-384.642,0,1.22761e-15,contact simulation,computer graphics,
NASOQ-Fixed,garg2_garg212,28638,533088,0,0,870,20880,8,1e-06,1,1,1e-15,1e-09,1,393,17.3661,277,1.80047e-14,9.56257e-12,-376.217,9.36511e-16,-376.217,1.0842e-19,1.26898e-15,contact simulation,computer graphics,
NASOQ-Fixed,garg2_garg213,28638,533088,0,0,891,21384,8,1e-06,1,1,1e-15,1e-09,1,351,13.7022,251,3.81466e-15,3.02636e-12,-381.646,-1.5086e-15,-381.646,0,1.41325e-15,contact simulation,computer graphics,
NASOQ-Fixed,garg2_garg214,28638,533088,0,0,918,22032,8,1e-06,1,1,1e-15,1e-09,1,362,14.8704,244,6.60159e-11,4.28291e-07,-396.388,4.1111e-10,-396.388,1.73472e-18,2.43881e-10,contact simulation,computer graphics,
NASOQ-Fixed,garg2_garg21,28638,533088,0,0,204,4896,8,1e-06,1,1,1e-15,1e-09,1,73,3.57788,57,5.23886e-15,1.83774e-12,-902.368,3.88573e-16,-902.368,0,5.6718e-16,contact simulation,computer graphics,
NASOQ-Fixed,garg2_garg22,28638,533088,0,0,228,5472,8,1e-06,1,1,1e-15,1e-09,1,76,3.14484,66,8.26283e-14,3.23513e-12,-870.292,-4.57302e-16,-870.292,0,4.65712e-16,contact simulation,computer graphics,
NASOQ-Fixed,garg2_garg23,28638,533088,0,0,348,8352,8,1e-06,1,1,1e-15,1e-09,1,104,3.85877,84,5.43177e-14,3.97966e-09,-829.102,-6.33153e-14,-829.102,0,2.22787e-14,contact simulation,computer graphics,
NASOQ-Fixed,garg2_garg24,28638,533088,0,0,438,10512,8,1e-06,1,1,1e-15,1e-09,1,160,5.93033,138,3.4972e-15,4.16278e-12,-766.543,-3.3692e-15,-766.543,0,1.21353e-15,contact simulation,computer graphics,
NASOQ-Fixed,garg2_garg25,28638,533088,0,0,531,12744,8,1e-06,1,1,1e-15,1e-09,1,214,10.0459,162,1.34451e-13,7.94133e-12,-698.074,8.68229e-17,-698.074,6.93889e-18,1.09898e-15,contact simulation,computer graphics,
