Tool Name,Problem Name,Hessian dim,Hessian NNZ,# of Eq Constraints,Eq Constraint NNZ,# of Ineq Const,Ineq Constraint NNZ,# of Threads,eps_abs,Outer GMRES Iter,Inner GMRES Iter,GMRES Tol,Diagonal Pert,Status,# of Iterations,Time (s),Active-set Size,Constraint Satisfaction Inf,Residual Lagrangian inf,Primal Obj,Dual Obj,Obj Value,Non-negativity Inf,Complementarity Inf,Problem Type,Problem Class,
OSQP,lion1_s,8356,86831,N/A,N/A,8356,8356,8,1e-06,N/A,N/A,N/A,N/A,solved inaccurate,577994,2000,N/A,0.000113277,1.43152e-06,102.564,N/A,N/A,2.13307e-08,0.000113277,image deformation,computer graphics,
OSQP,lion2_s,8356,86831,N/A,N/A,8356,8356,8,1e-06,N/A,N/A,N/A,N/A,solved inaccurate,542606,2000,N/A,0.000105819,2.56735e-06,345.584,N/A,N/A,4.66e-08,0.000105819,image deformation,computer graphics,
OSQP,lion3_s,8356,86831,N/A,N/A,8356,8356,8,1e-06,N/A,N/A,N/A,N/A,solved inaccurate,525398,2000,N/A,0.000238989,1.28646e-06,99.7404,N/A,N/A,1.90666e-07,0.000238989,image deformation,computer graphics,
