Tool Name,Problem Name,Hessian dim,Hessian NNZ,# of Eq Constraints,Eq Constraint NNZ,# of Ineq Const,Ineq Constraint NNZ,# of Threads,eps_abs,Outer GMRES Iter,Inner GMRES Iter,GMRES Tol,Diagonal Pert,Status,# of Iterations,Time (s),Active-set Size,Constraint Satisfaction Inf,Residual Lagrangian inf,Primal Obj,Dual Obj,Obj Value,Non-negativity Inf,Complementarity Inf,Problem Type,Problem Class,
OSQP-polished,bunny2_bunny0,32454,602460,N/A,N/A,177,4248,8,1e-06,N/A,N/A,N/A,N/A,solved,600,2.64252,N/A,1.87345e-13,2.88323e-10,-21.492,N/A,N/A,7.83377e-16,1.87345e-13,contact simulation,computer graphics,
OSQP-polished,bunny2_bunny1,32454,602460,N/A,N/A,51,1224,8,1e-06,N/A,N/A,N/A,N/A,solved,200,1.32485,N/A,3.97442e-14,2.88992e-10,-21.6853,N/A,N/A,5.49017e-16,3.97442e-14,contact simulation,computer graphics,
OSQP-polished,bunny2_falling0,16227,301230,N/A,N/A,1167,3501,8,1e-06,N/A,N/A,N/A,N/A,solved,250,0.822827,N/A,9.32587e-15,4.28555e-12,-2.17776,N/A,N/A,2.34648e-15,9.32587e-15,contact simulation,computer graphics,
OSQP-polished,bunny_bunny0,32454,602460,N/A,N/A,177,4248,8,1e-06,N/A,N/A,N/A,N/A,solved,600,2.49734,N/A,1.87984e-13,2.88323e-10,-21.492,N/A,N/A,7.89216e-16,1.87984e-13,contact simulation,computer graphics,
OSQP-polished,bunny_bunny1,32454,602460,N/A,N/A,51,1224,8,1e-06,N/A,N/A,N/A,N/A,solved,200,1.28608,N/A,3.98552e-14,2.88992e-10,-21.6853,N/A,N/A,5.5055e-16,3.98552e-14,contact simulation,computer graphics,
OSQP-polished,bunny_falling0,16227,301230,N/A,N/A,1167,3501,8,1e-06,N/A,N/A,N/A,N/A,solved,250,0.859395,N/A,9.32587e-15,4.28535e-12,-2.17776,N/A,N/A,2.34648e-15,9.32587e-15,contact simulation,computer graphics,
