Tool Name,Problem Name,Hessian dim,Hessian NNZ,# of Eq Constraints,Eq Constraint NNZ,# of Ineq Const,Ineq Constraint NNZ,# of Threads,eps_abs,Outer GMRES Iter,Inner GMRES Iter,GMRES Tol,Diagonal Pert,Status,# of Iterations,Time (s),Active-set Size,Constraint Satisfaction Inf,Residual Lagrangian inf,Primal Obj,Dual Obj,Obj Value,Non-negativity Inf,Complementarity Inf,Problem Type,Problem Class,
OSQP-polished,beam_floor0,1572,25662,N/A,N/A,11,33,8,0.001,N/A,N/A,N/A,N/A,solved,75,0.0887014,N/A,8.32667e-16,7.50333e-12,-726926,N/A,N/A,4.15168e-13,8.32667e-16,contact simulation,computer graphics,
OSQP-polished,beam_floor130,1572,25662,N/A,N/A,141,423,8,0.001,N/A,N/A,N/A,N/A,solved,75,0.0914838,N/A,2.10942e-15,5.34328e-12,-318211,N/A,N/A,1.00998e-13,2.10942e-15,contact simulation,computer graphics,
OSQP-polished,beam_floor131,1572,25662,N/A,N/A,141,423,8,0.001,N/A,N/A,N/A,N/A,solved,75,0.0901887,N/A,2.33147e-15,4.77485e-12,-320863,N/A,N/A,1.1393e-13,2.33147e-15,contact simulation,computer graphics,
OSQP-polished,beam_floor132,1572,25662,N/A,N/A,141,423,8,0.001,N/A,N/A,N/A,N/A,solved,75,0.0919131,N/A,2.55351e-15,4.77485e-12,-323525,N/A,N/A,1.41251e-13,2.55351e-15,contact simulation,computer graphics,
OSQP-polished,beam_floor133,1572,25662,N/A,N/A,141,423,8,0.001,N/A,N/A,N/A,N/A,solved,75,0.0907899,N/A,2.44249e-15,5.22959e-12,-326182,N/A,N/A,1.25043e-13,2.44249e-15,contact simulation,computer graphics,
OSQP-polished,beam_floor134,1572,25662,N/A,N/A,141,423,8,0.001,N/A,N/A,N/A,N/A,solved,75,0.0917834,N/A,2.55351e-15,4.43379e-12,-328827,N/A,N/A,1.33838e-13,2.55351e-15,contact simulation,computer graphics,
OSQP-polished,beam_floor135,1572,25662,N/A,N/A,141,423,8,0.001,N/A,N/A,N/A,N/A,solved,75,0.091252,N/A,2.44249e-15,6.13909e-12,-331453,N/A,N/A,1.30883e-13,2.44249e-15,contact simulation,computer graphics,
OSQP-polished,beam_floor136,1572,25662,N/A,N/A,141,423,8,0.001,N/A,N/A,N/A,N/A,solved,75,0.0903951,N/A,2.66454e-15,4.20641e-12,-334062,N/A,N/A,1.45631e-13,2.66454e-15,contact simulation,computer graphics,
OSQP-polished,beam_floor137,1572,25662,N/A,N/A,141,423,8,0.001,N/A,N/A,N/A,N/A,solved,75,0.091548,N/A,2.55351e-15,5.00222e-12,-336657,N/A,N/A,1.41912e-13,2.55351e-15,contact simulation,computer graphics,
OSQP-polished,beam_floor138,1572,25662,N/A,N/A,141,423,8,0.001,N/A,N/A,N/A,N/A,solved,75,0.0919406,N/A,2.55351e-15,5.45697e-12,-339243,N/A,N/A,1.43782e-13,2.55351e-15,contact simulation,computer graphics,
