Tool Name,Problem Name,Hessian dim,Hessian NNZ,# of Eq Constraints,Eq Constraint NNZ,# of Ineq Const,Ineq Constraint NNZ,# of Threads,eps_abs,Outer GMRES Iter,Inner GMRES Iter,GMRES Tol,Diagonal Pert,Status,# of Iterations,Time (s),Active-set Size,Constraint Satisfaction Inf,Residual Lagrangian inf,Primal Obj,Dual Obj,Obj Value,Non-negativity Inf,Complementarity Inf,Problem Type,Problem Class,
OSQP,bunny,19359,71550,N/A,N/A,1540,3080,8,0.001,N/A,N/A,N/A,N/A,solved,50,0.373482,N/A,0.00058112,0.00886366,-403755,N/A,N/A,0.000433557,0.00058112,model construction,computer graphics,
OSQP,elephant,39249,146568,N/A,N/A,2152,4304,8,0.001,N/A,N/A,N/A,N/A,solved,50,0.612838,N/A,0.00184984,0.0352731,-2.89839e+06,N/A,N/A,0.00424156,0.00184984,model construction,computer graphics,
OSQP,farmer,32818,120605,N/A,N/A,2809,5618,8,0.001,N/A,N/A,N/A,N/A,solved,175,1.38143,N/A,0.0735122,0.00681751,-813459,N/A,N/A,0.240415,0.0735122,model construction,computer graphics,
OSQP,lamb,29600,108997,N/A,N/A,2540,5080,8,0.001,N/A,N/A,N/A,N/A,solved,50,0.479275,N/A,0.00595195,0.0546844,-1.49103e+06,N/A,N/A,0.013984,0.00421351,model construction,computer graphics,
OSQP,unicorn,21531,79488,N/A,N/A,859,1718,8,0.001,N/A,N/A,N/A,N/A,solved,75,0.463647,N/A,0.0432862,0.0185007,-710561,N/A,N/A,1.45762,0.0432862,model construction,computer graphics,
OSQP,wolf,31508,115397,N/A,N/A,1366,2732,8,0.001,N/A,N/A,N/A,N/A,solved,50,0.481865,N/A,0.000989588,0.0230674,-1.63461e+06,N/A,N/A,0.0007959,0.000989588,model construction,computer graphics,
