Tool Name,Problem Name,Hessian dim,Hessian NNZ,# of Eq Constraints,Eq Constraint NNZ,# of Ineq Const,Ineq Constraint NNZ,# of Threads,eps_abs,Outer GMRES Iter,Inner GMRES Iter,GMRES Tol,Diagonal Pert,Status,# of Iterations,Time (s),Active-set Size,Constraint Satisfaction Inf,Residual Lagrangian inf,Primal Obj,Dual Obj,Obj Value,Non-negativity Inf,Complementarity Inf,Problem Type,Problem Class,
OSQP-polished,injbnd_mappingimp0,5799,106179,N/A,N/A,7540,90447,8,0.001,N/A,N/A,N/A,N/A,solved,25,0.382891,N/A,0.000957234,6.26979e-05,-4.31937,N/A,N/A,1.25765e-05,0.000957234,distortion mapping,computer graphics,
OSQP-polished,injbnd_mappingimp1,5799,106179,N/A,N/A,7540,90447,8,0.001,N/A,N/A,N/A,N/A,solved,25,0.381712,N/A,5.9424e-06,9.11032e-06,-4.31934,N/A,N/A,6.53978e-20,1.8735e-16,distortion mapping,computer graphics,
OSQP-polished,injbnd_mappingimp2,5799,106179,N/A,N/A,7540,90447,8,0.001,N/A,N/A,N/A,N/A,solved,25,0.385404,N/A,1.04819e-05,1.54967e-05,-4.31934,N/A,N/A,2.64445e-22,1.11022e-16,distortion mapping,computer graphics,
