Tool Name,Problem Name,Hessian dim,Hessian NNZ,# of Eq Constraints,Eq Constraint NNZ,# of Ineq Const,Ineq Constraint NNZ,# of Threads,eps_abs,Outer GMRES Iter,Inner GMRES Iter,GMRES Tol,Diagonal Pert,Status,# of Iterations,Time (s),Active-set Size,Constraint Satisfaction Inf,Residual Lagrangian inf,Primal Obj,Dual Obj,Obj Value,Non-negativity Inf,Complementarity Inf,Problem Type,Problem Class,
OSQP,lamb_falling0,2403,37998,N/A,N/A,10,30,8,0.001,N/A,N/A,N/A,N/A,solved,75,0.0860467,N/A,0.00549462,1963.44,-8.24046e+09,N/A,N/A,211.231,0.00549462,contact simulation,computer graphics,
OSQP,lamb_lamb0,4806,75996,N/A,N/A,1323,31752,8,0.001,N/A,N/A,N/A,N/A,solved,450,0.607502,N/A,0.0133457,29.1452,-1.12376e+08,N/A,N/A,339.482,0.0133457,contact simulation,computer graphics,
OSQP,lamb_lamb10,4806,75996,N/A,N/A,1326,31824,8,0.001,N/A,N/A,N/A,N/A,solved,150,0.278045,N/A,0.0181392,76.6668,-1.06764e+08,N/A,N/A,35.3691,0.0181392,contact simulation,computer graphics,
OSQP,lamb_lamb11,4806,75996,N/A,N/A,1332,31968,8,0.001,N/A,N/A,N/A,N/A,solved,150,0.297724,N/A,0.0197156,64.6302,-1.06243e+08,N/A,N/A,25.0303,0.0197156,contact simulation,computer graphics,
OSQP,lamb_lamb12,4806,75996,N/A,N/A,1332,31968,8,0.001,N/A,N/A,N/A,N/A,solved,125,0.295089,N/A,0.00690891,297.238,-1.05738e+08,N/A,N/A,7.42906,0.00690891,contact simulation,computer graphics,
OSQP,lamb_lamb13,4806,75996,N/A,N/A,1332,31968,8,0.001,N/A,N/A,N/A,N/A,solved,125,0.271108,N/A,0.0220678,240.035,-1.05253e+08,N/A,N/A,37.4534,0.0220678,contact simulation,computer graphics,
OSQP,lamb_lamb14,4806,75996,N/A,N/A,1326,31824,8,0.001,N/A,N/A,N/A,N/A,solved,200,0.373476,N/A,0.00389827,15.6358,-1.04796e+08,N/A,N/A,3.47214,0.00389827,contact simulation,computer graphics,
OSQP,lamb_lamb15,4806,75996,N/A,N/A,1326,31824,8,0.001,N/A,N/A,N/A,N/A,solved,250,0.432281,N/A,0.0063611,32.9759,-1.04367e+08,N/A,N/A,6.20805,0.0063611,contact simulation,computer graphics,
OSQP,lamb_lamb16,4806,75996,N/A,N/A,1326,31824,8,0.001,N/A,N/A,N/A,N/A,solved,250,0.425403,N/A,0.0059608,37.2395,-1.03962e+08,N/A,N/A,5.60292,0.0059608,contact simulation,computer graphics,
OSQP,lamb_lamb17,4806,75996,N/A,N/A,1326,31824,8,0.001,N/A,N/A,N/A,N/A,solved,250,0.432174,N/A,0.00544067,177.749,-1.03582e+08,N/A,N/A,5.45538,0.00544067,contact simulation,computer graphics,
OSQP,lamb_lamb18,4806,75996,N/A,N/A,1326,31824,8,0.001,N/A,N/A,N/A,N/A,solved,175,0.34644,N/A,0.00484396,552.457,-1.03226e+08,N/A,N/A,4.36631,0.00484396,contact simulation,computer graphics,
OSQP,lamb_lamb19,4806,75996,N/A,N/A,1332,31968,8,0.001,N/A,N/A,N/A,N/A,solved,200,0.382444,N/A,0.00426256,559.733,-1.02894e+08,N/A,N/A,3.69871,0.00426256,contact simulation,computer graphics,
OSQP,lamb_lamb1,4806,75996,N/A,N/A,1323,31752,8,0.001,N/A,N/A,N/A,N/A,solved,75,0.207571,N/A,0.0376792,220.175,-1.12019e+08,N/A,N/A,31.0126,0.0376792,contact simulation,computer graphics,
OSQP,lamb_lamb20,4806,75996,N/A,N/A,1332,31968,8,0.001,N/A,N/A,N/A,N/A,solved,375,0.595974,N/A,0.00445482,374.633,-1.02583e+08,N/A,N/A,5.71446,0.00445482,contact simulation,computer graphics,
OSQP,lamb_lamb21,4806,75996,N/A,N/A,1332,31968,8,0.001,N/A,N/A,N/A,N/A,solved,200,0.372795,N/A,0.00281602,514.259,-1.02287e+08,N/A,N/A,3.68285,0.00281602,contact simulation,computer graphics,
OSQP,lamb_lamb22,4806,75996,N/A,N/A,1332,31968,8,0.001,N/A,N/A,N/A,N/A,solved,225,0.406519,N/A,0.0243907,348.609,-1.01994e+08,N/A,N/A,355.682,0.0243907,contact simulation,computer graphics,
OSQP,lamb_lamb23,4806,75996,N/A,N/A,1344,32256,8,0.001,N/A,N/A,N/A,N/A,solved,275,0.489408,N/A,0.0090419,380.365,-1.01683e+08,N/A,N/A,12.8802,0.0090419,contact simulation,computer graphics,
OSQP,lamb_lamb24,4806,75996,N/A,N/A,1338,32112,8,0.001,N/A,N/A,N/A,N/A,solved,225,0.403325,N/A,0.00578365,39.7813,-1.01435e+08,N/A,N/A,9.05328,0.00578365,contact simulation,computer graphics,
