Tool Name,Problem Name,Hessian dim,Hessian NNZ,# of Eq Constraints,Eq Constraint NNZ,# of Ineq Const,Ineq Constraint NNZ,# of Threads,eps_abs,Outer GMRES Iter,Inner GMRES Iter,GMRES Tol,Diagonal Pert,Status,# of Iterations,Time (s),Active-set Size,Constraint Satisfaction Inf,Residual Lagrangian inf,Primal Obj,Dual Obj,Obj Value,Non-negativity Inf,Complementarity Inf,Problem Type,Problem Class,
OSQP-polished,garg2_garg20,28638,533088,N/A,N/A,171,4104,8,0.001,N/A,N/A,N/A,N/A,solved,125,0.945122,N/A,2.90878e-14,8.62449e-13,-931.297,N/A,N/A,2.68083e-17,2.90878e-14,contact simulation,computer graphics,
OSQP-polished,garg2_garg210,28638,533088,N/A,N/A,882,21168,8,0.001,N/A,N/A,N/A,N/A,solved,300,1.52565,N/A,0.00152052,0.000820915,-406.207,N/A,N/A,0.000207486,0.00152052,contact simulation,computer graphics,
OSQP-polished,garg2_garg211,28638,533088,N/A,N/A,777,18648,8,0.001,N/A,N/A,N/A,N/A,solved,125,0.980916,N/A,0.000612357,0.000595039,-384.642,N/A,N/A,6.54648e-05,0.000612357,contact simulation,computer graphics,
OSQP-polished,garg2_garg212,28638,533088,N/A,N/A,870,20880,8,0.001,N/A,N/A,N/A,N/A,solved,150,1.01675,N/A,0.00258793,0.000120236,-376.22,N/A,N/A,0.000354978,0.00258793,contact simulation,computer graphics,
OSQP-polished,garg2_garg213,28638,533088,N/A,N/A,891,21384,8,0.001,N/A,N/A,N/A,N/A,solved,325,1.70014,N/A,0.00138166,0.00135902,-381.647,N/A,N/A,0.000269708,0.00138166,contact simulation,computer graphics,
OSQP-polished,garg2_garg214,28638,533088,N/A,N/A,918,22032,8,0.001,N/A,N/A,N/A,N/A,solved,150,1.09452,N/A,0.00470752,5.22061e-05,-396.403,N/A,N/A,0.00117246,0.00470752,contact simulation,computer graphics,
OSQP-polished,garg2_garg21,28638,533088,N/A,N/A,204,4896,8,0.001,N/A,N/A,N/A,N/A,solved,125,0.896924,N/A,1.68754e-14,4.92634e-13,-902.368,N/A,N/A,4.9438e-17,1.68754e-14,contact simulation,computer graphics,
OSQP-polished,garg2_garg22,28638,533088,N/A,N/A,228,5472,8,0.001,N/A,N/A,N/A,N/A,solved,175,1.03436,N/A,0.00121727,0.00178366,-870.292,N/A,N/A,3.6899e-05,0.000968952,contact simulation,computer graphics,
OSQP-polished,garg2_garg23,28638,533088,N/A,N/A,348,8352,8,0.001,N/A,N/A,N/A,N/A,solved,75,0.782791,N/A,3.33067e-15,1.1597e-13,-829.102,N/A,N/A,1.2136e-16,3.33067e-15,contact simulation,computer graphics,
OSQP-polished,garg2_garg24,28638,533088,N/A,N/A,438,10512,8,0.001,N/A,N/A,N/A,N/A,solved,100,0.858268,N/A,6.89292e-05,0.000188836,-766.543,N/A,N/A,1.16242e-05,6.89292e-05,contact simulation,computer graphics,
OSQP-polished,garg2_garg25,28638,533088,N/A,N/A,531,12744,8,0.001,N/A,N/A,N/A,N/A,solved,150,0.998412,N/A,0.000488846,0.00192157,-698.074,N/A,N/A,1.99349e-05,0.000488846,contact simulation,computer graphics,
OSQP-polished,garg2_garg26,28638,533088,N/A,N/A,618,14832,8,0.001,N/A,N/A,N/A,N/A,solved,125,0.968129,N/A,0.000195673,0.000234539,-623.141,N/A,N/A,4.70583e-05,0.000195673,contact simulation,computer graphics,
OSQP-polished,garg2_garg27,28638,533088,N/A,N/A,636,15264,8,0.001,N/A,N/A,N/A,N/A,solved,200,1.17312,N/A,0.000905777,0.000925401,-554.256,N/A,N/A,0.000157006,0.000905777,contact simulation,computer graphics,
OSQP-polished,garg2_garg28,28638,533088,N/A,N/A,759,18216,8,0.001,N/A,N/A,N/A,N/A,solved,100,0.900398,N/A,0.000166795,0.000162905,-492.095,N/A,N/A,2.81982e-05,0.000166795,contact simulation,computer graphics,
OSQP-polished,garg2_garg29,28638,533088,N/A,N/A,654,15696,8,0.001,N/A,N/A,N/A,N/A,solved,125,0.913005,N/A,0.00326372,0.00138373,-444.562,N/A,N/A,0.000617427,0.00326372,contact simulation,computer graphics,
OSQP-polished,garg3_floor0,29841,548823,N/A,N/A,216,648,8,0.001,N/A,N/A,N/A,N/A,solved,100,0.931597,N/A,1.11022e-16,5.24414e-13,-918.771,N/A,N/A,5.21546e-16,1.11022e-16,contact simulation,computer graphics,
