Tool Name,Problem Name,Hessian dim,Hessian NNZ,# of Eq Constraints,Eq Constraint NNZ,# of Ineq Const,Ineq Constraint NNZ,# of Threads,eps_abs,Outer GMRES Iter,Inner GMRES Iter,GMRES Tol,Diagonal Pert,Status,# of Iterations,Time (s),Active-set Size,Constraint Satisfaction Inf,Residual Lagrangian inf,Primal Obj,Dual Obj,Obj Value,Non-negativity Inf,Complementarity Inf,Problem Type,Problem Class,
OSQP,gargnested2_falling0,1035,18477,N/A,N/A,1,12,8,0.001,N/A,N/A,N/A,N/A,solved,125,0.0765558,N/A,3.18635e-06,1.4035e-10,-1785.92,N/A,N/A,0.000239725,3.18635e-06,contact simulation,computer graphics,
OSQP,gargnested2_falling10,1035,18477,N/A,N/A,3,36,8,0.001,N/A,N/A,N/A,N/A,solved,125,0.0781323,N/A,3.9224e-10,4.99922e-09,-1370.35,N/A,N/A,8.42911e-10,3.9224e-10,contact simulation,computer graphics,
OSQP,gargnested2_falling11,1035,18477,N/A,N/A,3,36,8,0.001,N/A,N/A,N/A,N/A,solved,125,0.0787475,N/A,1.11129e-11,2.30489e-09,-1396.07,N/A,N/A,2.38705e-11,1.11129e-11,contact simulation,computer graphics,
OSQP,gargnested2_falling12,1035,18477,N/A,N/A,3,36,8,0.001,N/A,N/A,N/A,N/A,solved,150,0.0850907,N/A,1.08855e-06,0.000551072,-1421.93,N/A,N/A,1.80821e-06,1.08855e-06,contact simulation,computer graphics,
OSQP,gargnested2_falling13,1035,18477,N/A,N/A,3,36,8,0.001,N/A,N/A,N/A,N/A,solved,150,0.0843156,N/A,1.59058e-06,0.00298257,-1448.13,N/A,N/A,2.49399e-06,1.59058e-06,contact simulation,computer graphics,
OSQP,gargnested2_falling14,1035,18477,N/A,N/A,3,36,8,0.001,N/A,N/A,N/A,N/A,solved,200,0.0948101,N/A,7.82971e-07,0.0057364,-1474.67,N/A,N/A,1.2467e-06,7.82971e-07,contact simulation,computer graphics,
OSQP,gargnested2_falling15,1035,18477,N/A,N/A,4,48,8,0.001,N/A,N/A,N/A,N/A,solved,150,0.0820307,N/A,3.26816e-06,0.00445627,-1487.55,N/A,N/A,6.60561e-06,3.26816e-06,contact simulation,computer graphics,
OSQP,gargnested2_falling16,1035,18477,N/A,N/A,4,48,8,0.001,N/A,N/A,N/A,N/A,solved,125,0.0773965,N/A,6.81983e-11,3.34257e-09,-1495.61,N/A,N/A,1.80106e-10,6.81983e-11,contact simulation,computer graphics,
OSQP,gargnested2_falling17,1035,18477,N/A,N/A,3,36,8,0.001,N/A,N/A,N/A,N/A,solved,125,0.0729624,N/A,1.03917e-13,2.04103e-12,-1512.88,N/A,N/A,7.12675e-13,1.03917e-13,contact simulation,computer graphics,
OSQP,gargnested2_falling18,1035,18477,N/A,N/A,3,36,8,0.001,N/A,N/A,N/A,N/A,solved,100,0.0674321,N/A,8.84315e-12,2.05569e-12,-1536.85,N/A,N/A,2.66293e-11,8.84315e-12,contact simulation,computer graphics,
