Tool Name,Problem Name,Hessian dim,Hessian NNZ,# of Eq Constraints,Eq Constraint NNZ,# of Ineq Const,Ineq Constraint NNZ,# of Threads,eps_abs,Outer GMRES Iter,Inner GMRES Iter,GMRES Tol,Diagonal Pert,Status,# of Iterations,Time (s),Active-set Size,Constraint Satisfaction Inf,Residual Lagrangian inf,Primal Obj,Dual Obj,Obj Value,Non-negativity Inf,Complementarity Inf,Problem Type,Problem Class,
OSQP-polished,bunny,19359,71550,N/A,N/A,1540,3080,8,1e-06,N/A,N/A,N/A,N/A,solved,625,3.5076,N/A,1.93587e-11,1.68404e-07,-403755,N/A,N/A,6.86974e-11,9.47864e-12,model construction,computer graphics,
OSQP-polished,elephant,39249,146568,N/A,N/A,2152,4304,8,1e-06,N/A,N/A,N/A,N/A,solved,900,7.4182,N/A,5.83938e-10,1.44206e-06,-2.89857e+06,N/A,N/A,2.91033e-09,3.58066e-10,model construction,computer graphics,
OSQP-polished,farmer,32818,120605,N/A,N/A,2809,5618,8,1e-06,N/A,N/A,N/A,N/A,solved,650,4.39923,N/A,4.89372e-10,2.69941e-07,-813465,N/A,N/A,1.18309e-09,4.89372e-10,model construction,computer graphics,
OSQP-polished,lamb,29600,108997,N/A,N/A,2540,5080,8,1e-06,N/A,N/A,N/A,N/A,solved,1625,9.36342,N/A,0.000165877,8.56584e-05,-1.49193e+06,N/A,N/A,0.000275704,0.000165877,model construction,computer graphics,
OSQP-polished,unicorn,21531,79488,N/A,N/A,859,1718,8,1e-06,N/A,N/A,N/A,N/A,solved,275,1.42115,N/A,2.29665e-10,4.98684e-07,-710565,N/A,N/A,9.03729e-10,2.29665e-10,model construction,computer graphics,
OSQP-polished,wolf,31508,115397,N/A,N/A,1366,2732,8,1e-06,N/A,N/A,N/A,N/A,solved,3725,26.6401,N/A,1.24932e-09,4.7947e-07,-1.63465e+06,N/A,N/A,3.88532e-10,1.24932e-09,model construction,computer graphics,
