Tool Name,Problem Name,Hessian dim,Hessian NNZ,# of Eq Constraints,Eq Constraint NNZ,# of Ineq Const,Ineq Constraint NNZ,# of Threads,eps_abs,Outer GMRES Iter,Inner GMRES Iter,GMRES Tol,Diagonal Pert,Status,# of Iterations,Time (s),Active-set Size,Constraint Satisfaction Inf,Residual Lagrangian inf,Primal Obj,Dual Obj,Obj Value,Non-negativity Inf,Complementarity Inf,Problem Type,Problem Class,
NASOQ-Fixed,garg2_garg20,28638,533088,0,0,171,4104,8,0.001,0,0,1e-15,1e-09,1,60,2.11486,46,1.78207e-10,5.2751e-07,-931.297,7.31942e-11,-931.297,0,1.47185e-11,contact simulation,computer graphics,
NASOQ-Fixed,garg2_garg210,28638,533088,0,0,882,21168,8,0.001,0,0,1e-15,1e-09,1,391,11.8455,273,0.000901303,1.39838e-06,-406.206,8.07296e-10,-406.206,6.93889e-18,2.51894e-10,contact simulation,computer graphics,
NASOQ-Fixed,garg2_garg211,28638,533088,0,0,777,18648,8,0.001,0,0,1e-15,1e-09,1,413,13.6203,293,0.000626889,1.24291e-06,-384.642,7.73539e-10,-384.642,5.42101e-20,1.43636e-10,contact simulation,computer graphics,
NASOQ-Fixed,garg2_garg212,28638,533088,0,0,870,20880,8,0.001,0,0,1e-15,1e-09,1,392,12.7488,272,0.000941886,1.81226e-06,-376.217,3.19521e-10,-376.217,4.33681e-19,1.47117e-10,contact simulation,computer graphics,
NASOQ-Fixed,garg2_garg213,28638,533088,0,0,891,21384,8,0.001,0,0,1e-15,1e-09,1,346,10.05,246,0.00083077,1.14128e-06,-381.646,5.35415e-10,-381.646,3.46945e-18,2.22016e-10,contact simulation,computer graphics,
NASOQ-Fixed,garg2_garg214,28638,533088,0,0,918,22032,8,0.001,0,0,1e-15,1e-09,1,358,10.8467,244,0.000699998,5.39616e-05,-396.388,-2.13205e-08,-396.388,3.46945e-18,1.33131e-08,contact simulation,computer graphics,
NASOQ-Fixed,garg2_garg21,28638,533088,0,0,204,4896,8,0.001,0,0,1e-15,1e-09,1,71,2.51961,57,3.6759e-10,3.67043e-07,-902.368,2.43994e-10,-902.368,0,5.92789e-11,contact simulation,computer graphics,
NASOQ-Fixed,garg2_garg22,28638,533088,0,0,228,5472,8,0.001,0,0,1e-15,1e-09,1,76,2.39879,66,3.42102e-10,7.48392e-07,-870.292,3.10448e-10,-870.292,0,9.89586e-11,contact simulation,computer graphics,
NASOQ-Fixed,garg2_garg23,28638,533088,0,0,348,8352,8,0.001,0,0,1e-15,1e-09,1,104,2.88163,84,4.47758e-10,5.93476e-06,-829.102,3.95245e-10,-829.102,0,1.98676e-10,contact simulation,computer graphics,
NASOQ-Fixed,garg2_garg24,28638,533088,0,0,438,10512,8,0.001,0,0,1e-15,1e-09,1,160,4.34606,138,5.54615e-10,8.4707e-07,-766.543,6.40331e-10,-766.543,6.93889e-18,2.83532e-10,contact simulation,computer graphics,
NASOQ-Fixed,garg2_garg25,28638,533088,0,0,531,12744,8,0.001,0,0,1e-15,1e-09,1,215,7.08608,161,0.000317174,1.28333e-06,-698.074,3.57927e-10,-698.074,6.93889e-18,1.11893e-10,contact simulation,computer graphics,
NASOQ-Fixed,garg2_garg26,28638,533088,0,0,618,14832,8,0.001,0,0,1e-15,1e-09,1,240,7.70679,188,7.28687e-10,6.99788e-07,-623.141,8.96071e-10,-623.141,1.73472e-18,3.34384e-10,contact simulation,computer graphics,
NASOQ-Fixed,garg2_garg27,28638,533088,0,0,636,15264,8,0.001,0,0,1e-15,1e-09,1,252,6.81961,192,7.86912e-10,1.30463e-06,-554.255,1.15061e-09,-554.255,4.33681e-19,3.72338e-10,contact simulation,computer graphics,
NASOQ-Fixed,garg2_garg28,28638,533088,0,0,759,18216,8,0.001,0,0,1e-15,1e-09,1,282,8.91737,228,3.72494e-05,7.82426e-07,-492.095,1.2038e-09,-492.095,3.46945e-18,2.39577e-10,contact simulation,computer graphics,
NASOQ-Fixed,garg2_garg29,28638,533088,0,0,654,15696,8,0.001,0,0,1e-15,1e-09,1,286,8.77978,224,0.000599518,1.17029e-06,-444.561,1.0373e-09,-444.561,2.1684e-19,2.54644e-10,contact simulation,computer graphics,
NASOQ-Fixed,garg3_floor0,29841,548823,0,0,216,648,8,0.001,0,0,1e-15,1e-09,1,72,2.8935,72,0.000902979,2.38114e-07,-918.771,8.71366e-07,-918.771,0,1.99453e-07,contact simulation,computer graphics,
NASOQ-Fixed,garg3_garg30,59682,1097646,0,0,234,5616,8,0.001,0,0,1e-15,1e-09,1,73,4.74178,55,1.25242e-10,4.56198e-07,-934.145,4.94363e-11,-934.145,0,1.22231e-11,contact simulation,computer graphics,
NASOQ-Fixed,garg_floor0,14319,266544,0,0,80,240,8,0.001,0,0,1e-15,1e-09,1,45,1.29369,45,4.3814e-08,3.64809e-08,-898.597,1.49922e-06,-898.597,0,7.15909e-07,contact simulation,computer graphics,
NASOQ-Fixed,garg_floor10,14319,266544,0,0,34,102,8,0.001,0,0,1e-15,1e-09,1,31,0.908574,31,0.000544824,8.68359e-09,-167.171,3.91743e-08,-167.171,0,1.44097e-08,contact simulation,computer graphics,
NASOQ-Fixed,garg_floor11,14319,266544,0,0,18,54,8,0.001,0,0,1e-15,1e-09,1,16,0.561293,16,2.9922e-09,1.63053e-08,-173.421,1.48803e-08,-173.421,0,4.62132e-09,contact simulation,computer graphics,
NASOQ-Fixed,garg_floor12,14319,266544,0,0,21,63,8,0.001,0,0,1e-15,1e-09,1,3,0.250125,3,1.41282e-09,4.78081e-10,-175.02,2.36451e-09,-175.02,0,1.92628e-09,contact simulation,computer graphics,
NASOQ-Fixed,garg_floor13,14319,266544,0,0,22,66,8,0.001,0,0,1e-15,1e-09,1,3,0.273641,3,8.20848e-11,4.58134e-13,-169.921,7.53216e-11,-169.921,0,7.42925e-11,contact simulation,computer graphics,
NASOQ-Fixed,garg_floor14,14319,266544,0,0,9,27,8,0.001,0,0,1e-15,1e-09,1,0,0.230224,0,0,3.79946e-13,-167.554,0,-167.554,0,0,contact simulation,computer graphics,
NASOQ-Fixed,garg_floor15,14319,266544,0,0,1,3,8,0.001,0,0,1e-15,1e-09,1,0,0.226275,0,0,4.46143e-13,-167.16,0,-167.16,0,0,contact simulation,computer graphics,
NASOQ-Fixed,garg_floor16,14319,266544,0,0,8,24,8,0.001,0,0,1e-15,1e-09,1,6,0.370133,6,5.47492e-10,2.89717e-10,-167.432,5.13133e-10,-167.432,0,3.54562e-10,contact simulation,computer graphics,
NASOQ-Fixed,garg_floor17,14319,266544,0,0,7,21,8,0.001,0,0,1e-15,1e-09,1,5,0.335186,5,8.45167e-10,2.30431e-10,-167.776,1.29019e-09,-167.776,0,9.9472e-10,contact simulation,computer graphics,
NASOQ-Fixed,garg_floor18,14319,266544,0,0,6,18,8,0.001,0,0,1e-15,1e-09,1,5,0.351443,5,9.73585e-10,6.62542e-10,-168.639,1.89846e-09,-168.639,0,1.53362e-09,contact simulation,computer graphics,
NASOQ-Fixed,garg_floor19,14319,266544,0,0,5,15,8,0.001,0,0,1e-15,1e-09,1,5,0.334423,5,9.55253e-10,2.15628e-10,-169.849,2.09964e-09,-169.849,0,1.78405e-09,contact simulation,computer graphics,
NASOQ-Fixed,garg_floor1,14319,266544,0,0,125,375,8,0.001,0,0,1e-15,1e-09,1,31,0.898325,31,3.51483e-08,1.53712e-07,-287.449,1.54888e-06,-287.449,0,5.46063e-07,contact simulation,computer graphics,
NASOQ-Fixed,garg_floor20,14319,266544,0,0,5,15,8,0.001,0,0,1e-15,1e-09,1,5,0.321016,5,8.41075e-10,2.44895e-09,-171.299,1.94425e-09,-171.299,0,1.74928e-09,contact simulation,computer graphics,
NASOQ-Fixed,garg_floor21,14319,266544,0,0,7,21,8,0.001,0,0,1e-15,1e-09,1,6,0.361169,6,3.60113e-10,1.34407e-10,-175.092,2.28674e-10,-175.092,0,1.17247e-10,contact simulation,computer graphics,
NASOQ-Fixed,garg_floor22,14319,266544,0,0,7,21,8,0.001,0,0,1e-15,1e-09,1,6,0.362083,6,5.36619e-10,6.68724e-10,-176.69,4.34007e-10,-176.69,0,3.28833e-10,contact simulation,computer graphics,
NASOQ-Fixed,garg_floor23,14319,266544,0,0,7,21,8,0.001,0,0,1e-15,1e-09,1,6,0.360838,6,6.86729e-10,1.76993e-10,-178.524,6.76803e-10,-178.524,0,5.16241e-10,contact simulation,computer graphics,
NASOQ-Fixed,garg_floor24,14319,266544,0,0,7,21,8,0.001,0,0,1e-15,1e-09,1,7,0.396177,7,8.34002e-10,6.02782e-10,-180.473,9.68125e-10,-180.473,0,7.41949e-10,contact simulation,computer graphics,
NASOQ-Fixed,garg_floor25,14319,266544,0,0,7,21,8,0.001,0,0,1e-15,1e-09,1,7,0.386784,7,9.74215e-10,8.03875e-10,-182.447,1.30776e-09,-182.447,0,9.98391e-10,contact simulation,computer graphics,
NASOQ-Fixed,garg_floor26,14319,266544,0,0,7,21,8,0.001,0,0,1e-15,1e-09,1,7,0.379559,7,1.09481e-09,4.32744e-10,-184.426,1.64416e-09,-184.426,0,1.2549e-09,contact simulation,computer graphics,
NASOQ-Fixed,garg_floor27,14319,266544,0,0,5,15,8,0.001,0,0,1e-15,1e-09,1,5,0.331694,5,6.82327e-10,2.80185e-10,-188.78,2.25194e-10,-188.78,0,1.52195e-10,contact simulation,computer graphics,
NASOQ-Fixed,garg_floor28,14319,266544,0,0,6,18,8,0.001,0,0,1e-15,1e-09,1,6,0.35407,6,9.44677e-10,6.85972e-11,-190.743,3.79436e-10,-190.743,0,2.36071e-10,contact simulation,computer graphics,
NASOQ-Fixed,garg_floor29,14319,266544,0,0,6,18,8,0.001,0,0,1e-15,1e-09,1,6,0.35111,6,1.19166e-09,4.77064e-10,-192.87,5.65543e-10,-192.87,0,3.29167e-10,contact simulation,computer graphics,
NASOQ-Fixed,garg_floor2,14319,266544,0,0,107,321,8,0.001,0,0,1e-15,1e-09,1,30,0.931751,30,1.7277e-08,6.44617e-08,-162.903,4.82786e-07,-162.903,0,2.06213e-07,contact simulation,computer graphics,
NASOQ-Fixed,garg_floor30,14319,266544,0,0,6,18,8,0.001,0,0,1e-15,1e-09,1,6,0.337102,6,1.42452e-09,5.66735e-10,-195.066,7.38342e-10,-195.066,0,4.05241e-10,contact simulation,computer graphics,
NASOQ-Fixed,garg_floor31,14319,266544,0,0,6,18,8,0.001,0,0,1e-15,1e-09,1,6,0.350089,6,1.63289e-09,8.83136e-10,-197.273,8.88245e-10,-197.273,0,4.54851e-10,contact simulation,computer graphics,
NASOQ-Fixed,garg_floor32,14319,266544,0,0,7,21,8,0.001,0,0,1e-15,1e-09,1,7,0.347958,7,5.91251e-10,1.79265e-09,-201.877,3.08212e-10,-201.877,0,1.58539e-10,contact simulation,computer graphics,
NASOQ-Fixed,garg_floor33,14319,266544,0,0,7,21,8,0.001,0,0,1e-15,1e-09,1,7,0.349962,7,1.11987e-09,8.84036e-10,-204.095,3.91764e-10,-204.095,0,1.60227e-10,contact simulation,computer graphics,
NASOQ-Fixed,garg_floor34,14319,266544,0,0,7,21,8,0.001,0,0,1e-15,1e-09,1,7,0.347814,7,1.39096e-09,7.4556e-10,-206.404,5.06523e-10,-206.404,0,1.96148e-10,contact simulation,computer graphics,
NASOQ-Fixed,garg_floor35,14319,266544,0,0,9,27,8,0.001,0,0,1e-15,1e-09,1,9,0.431594,9,1.60571e-09,4.35344e-10,-208.747,8.50386e-10,-208.747,0,4.33829e-10,contact simulation,computer graphics,
NASOQ-Fixed,garg_floor36,14319,266544,0,0,6,18,8,0.001,0,0,1e-15,1e-09,1,6,0.350486,6,1.52588e-09,6.67982e-10,-211.13,1.03591e-09,-211.13,0,5.81116e-10,contact simulation,computer graphics,
NASOQ-Fixed,garg_floor37,14319,266544,0,0,8,24,8,0.001,0,0,1e-15,1e-09,1,8,0.430534,8,1.61779e-09,1.12782e-09,-213.518,1.24791e-09,-213.518,0,5.11555e-10,contact simulation,computer graphics,
NASOQ-Fixed,garg_floor38,14319,266544,0,0,8,24,8,0.001,0,0,1e-15,1e-09,1,8,0.436276,8,1.61304e-09,3.71675e-09,-215.971,1.1451e-09,-215.971,0,4.653e-10,contact simulation,computer graphics,
NASOQ-Fixed,garg_floor39,14319,266544,0,0,8,24,8,0.001,0,0,1e-15,1e-09,1,8,0.431437,8,1.1792e-09,2.03126e-09,-218.473,1.39986e-09,-218.473,0,6.47941e-10,contact simulation,computer graphics,
NASOQ-Fixed,garg_floor3,14319,266544,0,0,101,303,8,0.001,0,0,1e-15,1e-09,1,30,1.04386,30,1.47954e-08,4.87541e-08,-155.373,1.63073e-07,-155.373,0,8.91598e-08,contact simulation,computer graphics,
NASOQ-Fixed,garg_floor40,14319,266544,0,0,9,27,8,0.001,0,0,1e-15,1e-09,1,9,0.380657,9,1.07239e-09,5.41895e-10,-221.01,1.23557e-09,-221.01,0,5.65388e-10,contact simulation,computer graphics,
NASOQ-Fixed,garg_floor41,14319,266544,0,0,2,6,8,0.001,0,0,1e-15,1e-09,1,2,0.254178,2,1.35496e-10,5.48344e-11,-226.8,3.06131e-11,-226.8,0,3.06131e-11,contact simulation,computer graphics,
NASOQ-Fixed,garg_floor42,14319,266544,0,0,2,6,8,0.001,0,0,1e-15,1e-09,1,2,0.253582,2,8.62835e-11,3.60032e-10,-228.902,1.49721e-11,-228.902,0,1.49721e-11,contact simulation,computer graphics,
NASOQ-Fixed,garg_floor43,14319,266544,0,0,2,6,8,0.001,0,0,1e-15,1e-09,1,2,0.253861,2,9.3239e-11,1.80026e-10,-231.417,2.13401e-11,-231.417,0,2.13401e-11,contact simulation,computer graphics,
NASOQ-Fixed,garg_floor44,14319,266544,0,0,2,6,8,0.001,0,0,1e-15,1e-09,1,2,0.252743,2,1.64422e-10,2.39556e-10,-234.278,6.47118e-11,-234.278,0,6.47118e-11,contact simulation,computer graphics,
NASOQ-Fixed,garg_floor45,14319,266544,0,0,2,6,8,0.001,0,0,1e-15,1e-09,1,2,0.254193,2,2.92483e-10,5.40032e-10,-237.33,1.89823e-10,-237.33,0,1.89823e-10,contact simulation,computer graphics,
NASOQ-Fixed,garg_floor46,14319,266544,0,0,3,9,8,0.001,0,0,1e-15,1e-09,1,3,0.277633,3,5.4699e-10,6.99805e-10,-240.332,5.65516e-10,-240.332,0,4.76458e-10,contact simulation,computer graphics,
NASOQ-Fixed,garg_floor47,14319,266544,0,0,12,36,8,0.001,0,0,1e-15,1e-09,1,9,0.453983,9,9.35755e-10,2.84998e-09,-243,1.75289e-09,-243,0,7.48344e-10,contact simulation,computer graphics,
NASOQ-Fixed,garg_floor48,14319,266544,0,0,18,54,8,0.001,0,0,1e-15,1e-09,1,12,0.499025,12,9.84043e-10,1.05032e-09,-245.555,2.19648e-09,-245.555,0,7.11346e-10,contact simulation,computer graphics,
NASOQ-Fixed,garg_floor49,14319,266544,0,0,20,60,8,0.001,0,0,1e-15,1e-09,1,13,0.559204,13,0.000468391,2.5211e-09,-248.215,2.12121e-09,-248.215,0,8.00651e-10,contact simulation,computer graphics,
