Tool Name,Problem Name,Hessian dim,Hessian NNZ,# of Eq Constraints,Eq Constraint NNZ,# of Ineq Const,Ineq Constraint NNZ,# of Threads,eps_abs,Outer GMRES Iter,Inner GMRES Iter,GMRES Tol,Diagonal Pert,Status,# of Iterations,Time (s),Active-set Size,Constraint Satisfaction Inf,Residual Lagrangian inf,Primal Obj,Dual Obj,Obj Value,Non-negativity Inf,Complementarity Inf,Problem Type,Problem Class,
OSQP-polished,lion1_s,8356,86831,N/A,N/A,8356,8356,8,1e-06,N/A,N/A,N/A,N/A,solved inaccurate,435858,2000,N/A,0.000156704,1.98834e-06,132.63,N/A,N/A,3.42371e-08,0.000156704,image deformation,computer graphics,
OSQP-polished,lion2_s,8356,86831,N/A,N/A,8356,8356,8,1e-06,N/A,N/A,N/A,N/A,solved inaccurate,581831,2000,N/A,9.99215e-05,2.53103e-06,339.524,N/A,N/A,4.33584e-08,9.99215e-05,image deformation,computer graphics,
OSQP-polished,lion3_s,8356,86831,N/A,N/A,8356,8356,8,1e-06,N/A,N/A,N/A,N/A,solved inaccurate,569992,2000,N/A,0.00050694,1.16704e-06,95.553,N/A,N/A,1.5298e-07,0.000188232,image deformation,computer graphics,
