tau,NASOQ,NASOQ-Fixed,NASOQ-TUNED
1.5141893253043521,0.9781890284203569,0.8909451421017845,0.9041639127561136
1.5282140360258698,0.9795109054857898,0.8975545274289491,0.9107732980832782
1.5423686462966282,0.9795109054857898,0.9021810971579644,0.914738929279577
1.5566543592710615,0.9801718440185063,0.9068076668869796,0.9193654990085922
1.5710723892474503,0.9808327825512227,0.9101123595505618,0.9226701916721745
1.5856239617711374,0.9821546596166556,0.9160608063450099,0.930601454064772
1.6003103137387007,0.9821546596166556,0.9213483146067416,0.9365499008592201
1.6151326935030905,0.9828155981493721,0.9246530072703238,0.937871777924653
1.6300923609797406,0.9828155981493721,0.9299405155320555,0.9424983476536682
1.6451905877536626,0.984137475214805,0.9319233311302049,0.9471249173826835
1.66042865718753,0.984137475214805,0.9339061467283543,0.9510905485789821
1.6758078645307677,0.984137475214805,0.9372108393919365,0.9537343027098479
1.691329517029648,0.985459352280238,0.9391936549900859,0.9557171183079973
1.7069949340384074,0.985459352280238,0.9398545935228024,0.9563780568407139
1.722805447131394,0.9861202908129544,0.9405155320555189,0.9570389953734303
1.7387624002162507,0.9867812293456708,0.9458030403172505,0.9570389953734303
1.754867149648151,0.9867812293456708,0.9471249173826835,0.9610046265697291
1.7711210643450879,0.9867812293456708,0.9491077329808327,0.9616655651024455
1.787525525904235,0.9867812293456708,0.9504296100462657,0.9636483807005949
1.8040819287193828,0.9867812293456708,0.9524124256444151,0.9649702577660277
1.820791680099463,0.9867812293456708,0.9570389953734303,0.9656311962987442
1.8376562003881711,0.9867812293456708,0.9603436880370125,0.9709187045604759
1.8546769230846987,0.9867812293456708,0.9656311962987442,0.9735624586913417
1.8718552949655787,0.9867812293456708,0.9676140118968936,0.9742233972240582
1.8891927762076663,0.9867812293456708,0.9676140118968936,0.9742233972240582
1.9066908405122525,0.9867812293456708,0.9682749504296101,0.9762062128222075
1.924350975230331,0.9867812293456708,0.9689358889623265,0.976867151354924
1.9421746814890257,0.9867812293456708,0.969596827495043,0.9775280898876404
1.9601634743191854,0.9867812293456708,0.969596827495043,0.9795109054857898
1.9783188827841642,0.9874421678783873,0.969596827495043,0.9801718440185063
1.996642450109794,0.9874421678783873,0.9702577660277594,0.9808327825512227
2.0151357338155576,0.9874421678783873,0.9709187045604759,0.9814937210839392
2.0338003058469813,0.9874421678783873,0.9709187045604759,0.9814937210839392
2.052637752709252,0.9874421678783873,0.9715796430931923,0.9821546596166556
2.071649675602069,0.9874421678783873,0.9722405816259088,0.9828155981493721
2.0908376905557504,0.9874421678783873,0.9722405816259088,0.9828155981493721
2.1102034285685956,0.9874421678783873,0.9722405816259088,0.9834765366820886
2.12974853574552,0.9874421678783873,0.9722405816259088,0.984137475214805
2.14947467343798,0.9874421678783873,0.9729015201586253,0.984137475214805
2.1693835183851844,0.9874421678783873,0.9729015201586253,0.984137475214805
2.1894767628566214,0.9874421678783873,0.9742233972240582,0.9847984137475215
2.209756114795902,0.9874421678783873,0.9742233972240582,0.9847984137475215
2.2302232979659378,0.9874421678783873,0.9742233972240582,0.9847984137475215
2.2508800520954613,0.9874421678783873,0.9755452742894911,0.9847984137475215
2.2717281330269055,0.9874421678783873,0.9755452742894911,0.9847984137475215
2.2927693128656492,0.9874421678783873,0.9775280898876404,0.985459352280238
2.314005380130653,0.9874421678783873,0.9775280898876404,0.9861202908129544
2.3354381399064787,0.9874421678783873,0.9788499669530734,0.9867812293456708
2.3570694139967276,0.9874421678783873,0.9795109054857898,0.9867812293456708
2.3789010410788936,0.9874421678783873,0.9795109054857898,0.9874421678783873
2.4009348768606524,0.9874421678783873,0.9801718440185063,0.9874421678783873
2.4231727942375993,0.9874421678783873,0.9801718440185063,0.9874421678783873
2.445616683452446,0.9874421678783873,0.9801718440185063,0.9874421678783873
2.468268452255692,0.9874421678783873,0.9808327825512227,0.9874421678783873
2.491130026067789,0.9874421678783873,0.9808327825512227,0.9874421678783873
2.5142033481427974,0.9874421678783873,0.9808327825512227,0.9874421678783873
2.5374903797335704,0.9874421678783873,0.9814937210839392,0.9874421678783873
2.5609931002584587,0.9874421678783873,0.9814937210839392,0.9874421678783873
2.5847135074695635,0.9874421678783873,0.9894249834765367,0.9874421678783873
2.608653617622548,0.9874421678783873,0.9894249834765367,0.9881031064111038
2.632815465648021,0.9874421678783873,0.9894249834765367,0.9881031064111038
2.6572011053245053,0.9874421678783873,0.9894249834765367,0.9881031064111038
2.681812609453015,0.9874421678783873,0.9894249834765367,0.9881031064111038
2.7066520700332415,0.9874421678783873,0.9894249834765367,0.9881031064111038
2.7317215984413767,0.9874421678783873,0.9900859220092532,0.9881031064111038
2.7570233256095835,0.9874421678783873,0.9907468605419696,0.9881031064111038
2.7825594022071245,0.9874421678783873,0.9907468605419696,0.9881031064111038
2.808331998823172,0.9874421678783873,0.9907468605419696,0.9881031064111038
2.8343433061513092,0.9874421678783873,0.9907468605419696,0.9881031064111038
2.8605955351757424,0.9874421678783873,0.991407799074686,0.9881031064111038
2.887090917359236,0.9874421678783873,0.992729676140119,0.9881031064111038
2.9138317048327873,0.9874421678783873,0.992729676140119,0.9881031064111038
2.940820170587063,0.9874421678783873,0.992729676140119,0.9881031064111038
2.9680586086656024,0.9874421678783873,0.992729676140119,0.9881031064111038
2.9955493343598136,0.9874421678783873,0.992729676140119,0.9881031064111038
3.0232946844057773,0.9874421678783873,0.992729676140119,0.9881031064111038
3.0512970171828697,0.9874421678783873,0.992729676140119,0.9881031064111038
3.079558712914226,0.9874421678783873,0.992729676140119,0.9881031064111038
3.108082173869064,0.9874421678783873,0.992729676140119,0.9881031064111038
3.1368698245668774,0.9874421678783873,0.9933906146728354,0.9881031064111038
3.1659241119835224,0.9874421678783873,0.9933906146728354,0.9881031064111038
3.195247505759212,0.9874421678783873,0.9933906146728354,0.9881031064111038
3.2248424984084414,0.9874421678783873,0.9933906146728354,0.9881031064111038
3.254711605531848,0.9874421678783873,0.9933906146728354,0.9881031064111038
3.2848573660300446,0.9874421678783873,0.9933906146728354,0.9881031064111038
3.315282342319425,0.9874421678783873,0.9933906146728354,0.9881031064111038
3.345989120549973,0.9874421678783873,0.9940515532055518,0.9881031064111038
3.3769803108250906,0.9874421678783873,0.9940515532055518,0.9881031064111038
3.408258547423452,0.9874421678783873,0.9940515532055518,0.9881031064111038
3.4398264890229253,0.9874421678783873,0.9940515532055518,0.9881031064111038
3.4716868189265613,0.9874421678783873,0.9947124917382684,0.9881031064111038
3.503842245290674,0.9874421678783873,0.9947124917382684,0.9881031064111038
3.536295501355042,0.9874421678783873,0.9947124917382684,0.9881031064111038
3.5690493456752295,0.9874421678783873,0.9947124917382684,0.9881031064111038
3.602106562357071,0.9874421678783873,0.9947124917382684,0.9881031064111038
3.6354699612933197,0.9874421678783873,0.9947124917382684,0.9881031064111038
3.6691423784024932,0.9874421678783873,0.9947124917382684,0.9881031064111038
3.703126675869926,0.9874421678783873,0.9947124917382684,0.9881031064111038
3.737425742391064,0.9874421678783873,0.9953734302709848,0.9881031064111038
3.7720424934169983,0.9874421678783873,0.9953734302709848,0.9881031064111038
3.806979871402286,0.9874421678783873,0.9953734302709848,0.9881031064111038
3.84224084605506,0.9874421678783873,0.9953734302709848,0.9881031064111038
3.877828414589456,0.9874421678783873,0.9953734302709848,0.9881031064111038
3.913745601980384,0.9874421678783873,0.9953734302709848,0.9881031064111038
3.949995461220644,0.9874421678783873,0.9953734302709848,0.9881031064111038
3.9865810735804406,0.9874421678783873,0.9953734302709848,0.9881031064111038
4.023505548869292,0.9874421678783873,0.9953734302709848,0.9881031064111038
4.060772025700365,0.9874421678783873,0.9953734302709848,0.9881031064111038
4.0983836717572615,0.9874421678783873,0.9953734302709848,0.9881031064111038
4.136343684063275,0.9874421678783873,0.9953734302709848,0.9881031064111038
4.174655289253137,0.9874421678783873,0.9953734302709848,0.9881031064111038
4.213321743847288,0.9874421678783873,0.9953734302709848,0.9881031064111038
4.252346334528682,0.9874421678783873,0.9953734302709848,0.9881031064111038
4.291732378422157,0.9874421678783873,0.9953734302709848,0.9881031064111038
4.3314832233764,0.9874421678783873,0.9953734302709848,0.9881031064111038
4.371602248248505,0.9874421678783873,0.9953734302709848,0.9881031064111038
4.412092863191189,0.9874421678783873,0.9953734302709848,0.9881031064111038
4.452958509942655,0.9874421678783873,0.9953734302709848,0.9881031064111038
4.494202662119142,0.9874421678783873,0.9953734302709848,0.9881031064111038
4.535828825510188,0.9874421678783873,0.9960343688037012,0.9881031064111038
4.577840538376619,0.9874421678783873,0.9960343688037012,0.9881031064111038
4.6202413717513116,0.9874421678783873,0.9960343688037012,0.9881031064111038
4.663034929742731,0.9874421678783873,0.9960343688037012,0.9881031064111038
4.7062248498412815,0.9874421678783873,0.9960343688037012,0.9881031064111038
4.749814803228501,0.9874421678783873,0.9960343688037012,0.9881031064111038
4.79380849508911,0.9874421678783873,0.9960343688037012,0.9881031064111038
4.838209664925956,0.9874421678783873,0.9960343688037012,0.9881031064111038
4.8830220868778795,0.9874421678783873,0.9960343688037012,0.9881031064111038
4.9282495700405144,0.9874421678783873,0.9960343688037012,0.9881031064111038
4.973895958790064,0.9874421678783873,0.9960343688037012,0.9881031064111038
5.019965133110082,0.9874421678783873,0.9960343688037012,0.9881031064111038
5.066461008921268,0.9874421678783873,0.9960343688037012,0.9887640449438202
5.113387538414326,0.9874421678783873,0.9960343688037012,0.9887640449438202
5.160748710385909,0.9874421678783873,0.9960343688037012,0.9887640449438202
5.208548550577661,0.9874421678783873,0.9960343688037012,0.9887640449438202
5.256791122018422,0.9874421678783873,0.9960343688037012,0.9887640449438202
5.305480525369573,0.9874421678783873,0.9960343688037012,0.9887640449438202
5.354620899273607,0.9874421678783873,0.9960343688037012,0.9887640449438202
5.404216420705916,0.9874421678783873,0.9960343688037012,0.9887640449438202
5.454271305329834,0.9874421678783873,0.9960343688037012,0.9887640449438202
5.50478980785497,0.9874421678783873,0.9960343688037012,0.9887640449438202
5.555776222398876,0.9874421678783873,0.9960343688037012,0.9894249834765367
5.607234882852032,0.9874421678783873,0.9960343688037012,0.9894249834765367
5.659170163246244,0.9874421678783873,0.9960343688037012,0.9894249834765367
5.711586478126432,0.9874421678783873,0.9960343688037012,0.9894249834765367
5.764488282925877,0.9874421678783873,0.9960343688037012,0.9894249834765367
5.8178800743449335,0.9874421678783873,0.9960343688037012,0.9894249834765367
5.871766390733256,0.9874421678783873,0.9960343688037012,0.9894249834765367
5.926151812475554,0.9874421678783873,0.9960343688037012,0.9894249834765367
5.981040962380941,0.9874421678783873,0.9960343688037012,0.9894249834765367
6.036438506075867,0.9874421678783873,0.9960343688037012,0.9894249834765367
6.09234915240071,0.9874421678783873,0.9960343688037012,0.9894249834765367
6.148777653810023,0.9874421678783873,0.9960343688037012,0.9894249834765367
6.205728806776502,0.9874421678783873,0.9960343688037012,0.9894249834765367
6.26320745219869,0.9874421678783873,0.9960343688037012,0.9894249834765367
6.321218475812452,0.9874421678783873,0.9960343688037012,0.9894249834765367
6.379766808606281,0.9874421678783873,0.9960343688037012,0.9894249834765367
6.4388574272404195,0.9874421678783873,0.9960343688037012,0.9894249834765367
6.49849535446989,0.9874421678783873,0.9960343688037012,0.9894249834765367
6.558685659571432,0.9874421678783873,0.9960343688037012,0.9894249834765367
6.619433458774393,0.9874421678783873,0.9960343688037012,0.9894249834765367
6.680743915695613,0.9874421678783873,0.9960343688037012,0.9894249834765367
6.742622241778342,0.9874421678783873,0.9960343688037012,0.9894249834765367
6.805073696735208,0.9874421678783873,0.9960343688037012,0.9894249834765367
6.868103588995304,0.9874421678783873,0.9960343688037012,0.9894249834765367
6.931717276155406,0.9874421678783873,0.9960343688037012,0.9894249834765367
6.995920165435373,0.9874421678783873,0.9966953073364178,0.9894249834765367
7.060717714137773,0.9874421678783873,0.9966953073364178,0.9894249834765367
7.1261154301117475,0.9874421678783873,0.9966953073364178,0.9894249834765367
7.192118872221189,0.9874421678783873,0.9966953073364178,0.9894249834765367
7.258733650817251,0.9874421678783873,0.9966953073364178,0.9894249834765367
7.3259654282152304,0.9874421678783873,0.9966953073364178,0.9894249834765367
7.393819919175866,0.9874421678783873,0.9966953073364178,0.9894249834765367
7.46230289139111,0.9874421678783873,0.9966953073364178,0.9894249834765367
7.531420165974372,0.9874421678783873,0.9966953073364178,0.9894249834765367
7.6011776179553285,0.9874421678783873,0.9966953073364178,0.9894249834765367
7.671581176779302,0.9874421678783873,0.9966953073364178,0.9894249834765367
7.742636826811269,0.9874421678783873,0.9966953073364178,0.9894249834765367
7.814350607844544,0.9874421678783873,0.9966953073364178,0.9894249834765367
7.886728615614152,0.9874421678783873,0.9966953073364178,0.9894249834765367
7.959777002314984,0.9874421678783873,0.9966953073364178,0.9894249834765367
8.033501977124734,0.9874421678783873,0.9966953073364178,0.9894249834765367
8.107909806731687,0.9874421678783873,0.9966953073364178,0.9894249834765367
8.183006815867392,0.9874421678783873,0.9966953073364178,0.9894249834765367
8.258799387844268,0.9874421678783873,0.9966953073364178,0.9900859220092532
8.335293965098193,0.9874421678783873,0.9966953073364178,0.9900859220092532
8.412497049736118,0.9874421678783873,0.9966953073364178,0.9900859220092532
8.490415204088746,0.9874421678783873,0.9966953073364178,0.9900859220092532
8.56905505126835,0.9874421678783873,0.9966953073364178,0.9907468605419696
8.648423275731723,0.9874421678783873,0.9966953073364178,0.9907468605419696
8.728526623848378,0.9874421678783873,0.9966953073364178,0.9973562458691342
8.809371904473991,0.9874421678783873,0.9966953073364178,0.9973562458691342
8.89096598952916,0.9874421678783873,0.9966953073364178,0.9973562458691342
8.973315814583522,0.9874421678783873,0.9966953073364178,0.9980171844018506
9.05642837944529,0.9874421678783873,0.9966953073364178,0.9980171844018506
9.14031074875623,0.9874421678783873,0.9966953073364178,0.9980171844018506
9.224970052592175,0.9874421678783873,0.9966953073364178,0.9980171844018506
9.310413487069077,0.9874421678783873,0.9966953073364178,0.9980171844018506
9.396648314954692,0.9874421678783873,0.9966953073364178,0.9980171844018506
9.483681866285922,0.9874421678783873,0.9966953073364178,0.9980171844018506
9.571521538991863,0.9874421678783873,0.9966953073364178,0.9980171844018506
9.660174799522645,0.9874421678783873,0.9966953073364178,0.9980171844018506
9.749649183484088,0.9874421678783873,0.9966953073364178,0.9980171844018506
9.83995229627823,0.9874421678783873,0.9966953073364178,0.9980171844018506
9.931091813749795,0.9874421678783873,0.9966953073364178,0.9980171844018506
10.023075482838655,0.9874421678783873,0.9966953073364178,0.9980171844018506
10.115911122238298,0.9874421678783873,0.9966953073364178,0.9980171844018506
10.209606623060465,0.9874421678783873,0.9966953073364178,0.9980171844018506
10.30416994950588,0.9874421678783873,0.9966953073364178,0.9980171844018506
10.399609139541198,0.9874421678783873,0.9966953073364178,0.9980171844018506
10.495932305582278,0.9874421678783873,0.9966953073364178,0.9980171844018506
10.5931476351837,0.9874421678783873,0.9966953073364178,0.9980171844018506
10.691263391734761,0.9874421678783873,0.9966953073364178,0.9980171844018506
10.79028791516184,0.9874421678783873,0.9966953073364178,0.9980171844018506
10.8902296226373,0.9874421678783873,0.9966953073364178,0.9980171844018506
10.991097009294972,0.9874421678783873,0.9966953073364178,0.9980171844018506
11.092898648952227,0.9874421678783873,0.9966953073364178,0.9980171844018506
11.195643194838782,0.9874421678783873,0.9966953073364178,0.9980171844018506
11.299339380332222,0.9874421678783873,0.9966953073364178,0.9980171844018506
11.403996019700324,0.9874421678783873,0.9966953073364178,0.9980171844018506
11.509622008850323,0.9874421678783873,0.9966953073364178,0.9980171844018506
11.616226326085018,0.9874421678783873,0.9966953073364178,0.9980171844018506
11.723818032865985,0.9874421678783873,0.9966953073364178,0.9980171844018506
11.832406274583786,0.9874421678783873,0.9966953073364178,0.9980171844018506
11.94200028133532,0.9874421678783873,0.9966953073364178,0.9980171844018506
12.052609368708426,0.9874421678783873,0.9966953073364178,0.998678122934567
12.164242938573679,0.9874421678783873,0.9966953073364178,0.998678122934567
12.276910479883592,0.9874421678783873,0.9966953073364178,0.998678122934567
12.390621569479162,0.9874421678783873,0.9966953073364178,0.998678122934567
12.505385872903908,0.9874421678783873,0.9966953073364178,0.998678122934567
12.621213145225473,0.9874421678783873,0.9966953073364178,0.998678122934567
12.738113231864785,0.9874421678783873,0.9966953073364178,0.998678122934567
12.856096069432958,0.9874421678783873,0.9966953073364178,0.998678122934567
12.975171686575875,0.9874421678783873,0.9966953073364178,0.998678122934567
13.095350204826671,0.9874421678783873,0.9966953073364178,0.998678122934567
13.216641839466051,0.9874421678783873,0.9966953073364178,0.998678122934567
13.339056900390586,0.9874421678783873,0.9966953073364178,0.998678122934567
13.462605792989104,0.9874421678783873,0.9966953073364178,0.998678122934567
13.587299019027098,0.9874421678783873,0.9966953073364178,0.998678122934567
13.71314717753945,0.9874421678783873,0.9966953073364178,0.998678122934567
13.840160965731316,0.9874421678783873,0.9966953073364178,0.998678122934567
13.968351179887398,0.9874421678783873,0.9966953073364178,0.998678122934567
14.09772871628967,0.9874421678783873,0.9966953073364178,0.998678122934567
14.228304572143527,0.9874421678783873,0.9966953073364178,0.998678122934567
14.360089846512599,0.9874421678783873,0.9966953073364178,0.998678122934567
14.493095741262167,0.9874421678783873,0.9966953073364178,0.998678122934567
14.627333562011298,0.9874421678783873,0.9966953073364178,0.998678122934567
14.762814719093903,0.9874421678783873,0.9966953073364178,0.998678122934567
14.899550728528544,0.9874421678783873,0.9966953073364178,0.998678122934567
15.037553212997377,0.9874421678783873,0.9966953073364178,0.998678122934567
15.176833902834053,0.9874421678783873,0.9966953073364178,0.998678122934567
15.317404637020799,0.9874421678783873,0.9966953073364178,0.998678122934567
15.459277364194778,0.9874421678783873,0.9966953073364178,0.998678122934567
15.602464143663688,0.9874421678783873,0.9966953073364178,0.998678122934567
15.74697714643086,0.9874421678783873,0.9966953073364178,0.998678122934567
15.89282865622978,0.9874421678783873,0.9966953073364178,0.998678122934567
16.0400310705682,0.9874421678783873,0.9966953073364178,0.998678122934567
16.188596901781985,0.9874421678783873,0.9966953073364178,0.998678122934567
16.338538778098613,0.9874421678783873,0.9966953073364178,0.998678122934567
16.48986944471065,0.9874421678783873,0.9966953073364178,0.998678122934567
16.642601764859037,0.9874421678783873,0.9966953073364178,0.998678122934567
16.79674872092653,0.9874421678783873,0.9966953073364178,0.998678122934567
16.952323415541205,0.9874421678783873,0.9966953073364178,0.998678122934567
17.109339072690144,0.9874421678783873,0.9966953073364178,0.998678122934567
17.26780903884356,0.9874421678783873,0.9966953073364178,0.998678122934567
17.42774678408919,0.9874421678783873,0.9966953073364178,0.998678122934567
17.589165903277326,0.9874421678783873,0.9966953073364178,0.998678122934567
17.75208011717635,0.9874421678783873,0.9966953073364178,0.998678122934567
17.916503273639005,0.9874421678783873,0.9966953073364178,0.998678122934567
18.082449348779516,0.9874421678783873,0.9966953073364178,0.998678122934567
18.249932448161523,0.9874421678783873,0.9966953073364178,0.998678122934567
18.41896680799711,0.9874421678783873,0.9966953073364178,0.998678122934567
18.589566796356873,0.9874421678783873,0.9966953073364178,0.998678122934567
18.761746914391203,0.9874421678783873,0.9966953073364178,0.998678122934567
18.935521797562952,0.9874421678783873,0.9966953073364178,0.998678122934567
19.11090621689138,0.9874421678783873,0.9966953073364178,0.998678122934567
19.287915080207778,0.9874421678783873,0.9966953073364178,0.998678122934567
19.46656343342262,0.9874421678783873,0.9966953073364178,0.998678122934567
19.646866461804457,0.9874421678783873,0.9966953073364178,0.998678122934567
19.828839491270713,0.9874421678783873,0.9966953073364178,0.998678122934567
20.01249798969037,0.9874421678783873,0.9966953073364178,0.998678122934567
20.197857568198785,0.9874421678783873,0.9966953073364178,0.998678122934567
20.384933982524633,0.9874421678783873,0.9966953073364178,0.998678122934567
20.573743134329128,0.9874421678783873,0.9966953073364178,0.998678122934567
20.764301072557746,0.9874421678783873,0.9966953073364178,0.998678122934567
20.956623994804332,0.9874421678783873,0.9966953073364178,0.998678122934567
21.150728248687948,0.9874421678783873,0.9966953073364178,0.998678122934567
21.346630333242445,0.9874421678783873,0.9966953073364178,0.998678122934567
21.544346900318832,0.9874421678783873,0.9966953073364178,0.998678122934567
21.7438947560008,0.9874421678783873,0.9966953073364178,0.998678122934567
21.945290862033136,0.9874421678783873,0.9966953073364178,0.998678122934567
22.14855233726359,0.9874421678783873,0.9966953073364178,0.998678122934567
22.353696459097954,0.9874421678783873,0.9966953073364178,0.998678122934567
22.560740664968602,0.9874421678783873,0.9966953073364178,0.998678122934567
22.7697025538168,0.9874421678783873,0.9966953073364178,0.998678122934567
22.98059988758851,0.9874421678783873,0.9966953073364178,0.998678122934567
23.193450592744288,0.9874421678783873,0.9966953073364178,0.998678122934567
23.408272761782932,0.9874421678783873,0.9966953073364178,0.998678122934567
23.625084654779464,0.9874421678783873,0.9966953073364178,0.998678122934567
23.843904700937205,0.9874421678783873,0.9966953073364178,0.998678122934567
24.06475150015424,0.9874421678783873,0.9966953073364178,0.998678122934567
24.287643824604515,0.9874421678783873,0.9966953073364178,0.998678122934567
24.512600620333387,0.9874421678783873,0.9966953073364178,0.998678122934567
24.73964100886813,0.9874421678783873,0.9966953073364178,0.998678122934567
24.968784288843267,0.9874421678783873,0.9966953073364178,0.998678122934567
25.200049937640923,0.9874421678783873,0.9966953073364178,0.998678122934567
25.433457613046496,0.9874421678783873,0.9966953073364178,0.998678122934567
25.669027154919505,0.9874421678783873,0.9966953073364178,0.998678122934567
25.906778586880076,0.9874421678783873,0.9966953073364178,0.998678122934567
26.14673211801092,0.9874421678783873,0.9966953073364178,0.998678122934567
26.388908144575105,0.9874421678783873,0.9966953073364178,0.998678122934567
26.633327251749822,0.9874421678783873,0.9966953073364178,0.998678122934567
26.88001021537606,0.9874421678783873,0.9966953073364178,0.998678122934567
27.128978003724658,0.9874421678783873,0.9966953073364178,0.998678122934567
27.380251779278577,0.9874421678783873,0.9966953073364178,0.998678122934567
27.6338529005317,0.9874421678783873,0.9966953073364178,0.998678122934567
27.88980292380441,0.9874421678783873,0.9966953073364178,0.998678122934567
28.1481236050758,0.9874421678783873,0.9966953073364178,0.998678122934567
28.408836901833027,0.9874421678783873,0.9966953073364178,0.998678122934567
28.671964974937698,0.9874421678783873,0.9966953073364178,0.998678122934567
28.937530190509502,0.9874421678783873,0.9966953073364178,0.998678122934567
29.205555121827466,0.9874421678783873,0.9966953073364178,0.998678122934567
29.47606255124857,0.9874421678783873,0.9966953073364178,0.998678122934567
29.749075472144405,0.9874421678783873,0.9966953073364178,0.998678122934567
30.024617090855493,0.9874421678783873,0.9966953073364178,0.998678122934567
30.30271082866396,0.9874421678783873,0.9966953073364178,0.998678122934567
30.583380323784333,0.9874421678783873,0.9966953073364178,0.998678122934567
30.86664943337273,0.9874421678783873,0.9966953073364178,0.998678122934567
31.15254223555488,0.9874421678783873,0.9966953073364178,0.998678122934567
31.441083031472647,0.9874421678783873,0.9966953073364178,0.998678122934567
31.732296347349763,0.9874421678783873,0.9966953073364178,0.998678122934567
32.02620693657652,0.9874421678783873,0.9966953073364178,0.998678122934567
32.32283978181379,0.9874421678783873,0.9966953073364178,0.998678122934567
32.622220097116696,0.9874421678783873,0.9966953073364178,0.998678122934567
32.924373330077685,0.9874421678783873,0.9966953073364178,0.998678122934567
33.229325163989714,0.9874421678783873,0.9966953073364178,0.998678122934567
33.5371015200293,0.9874421678783873,0.9966953073364178,0.998678122934567
33.84772855945981,0.9874421678783873,0.9966953073364178,0.998678122934567
34.16123268585528,0.9874421678783873,0.9966953073364178,0.998678122934567
34.47764054734464,0.9874421678783873,0.9966953073364178,0.998678122934567
34.79697903887691,0.9874421678783873,0.9966953073364178,0.998678122934567
35.1192753045073,0.9874421678783873,0.9966953073364178,0.998678122934567
35.44455673970434,0.9874421678783873,0.9966953073364178,0.998678122934567
35.77285099367874,0.9874421678783873,0.9966953073364178,0.998678122934567
36.10418597173337,0.9874421678783873,0.9966953073364178,0.998678122934567
36.43858983763545,0.9874421678783873,0.9966953073364178,0.998678122934567
36.77609101601033,0.9874421678783873,0.9966953073364178,0.998678122934567
37.11671819475765,0.9874421678783873,0.9966953073364178,0.998678122934567
37.46050032748993,0.9874421678783873,0.9966953073364178,0.998678122934567
37.80746663599349,0.9874421678783873,0.9966953073364178,0.998678122934567
38.15764661271248,0.9874421678783873,0.9966953073364178,0.998678122934567
38.511070023255705,0.9874421678783873,0.9966953073364178,0.998678122934567
38.867766908926654,0.9874421678783873,0.9966953073364178,0.998678122934567
39.22776758927719,0.9874421678783873,0.9966953073364178,0.998678122934567
